code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days
348950,제이알글로벌리츠,202505260900,20250610,2725,2760,1.0,366,15
263810,상신전자,202501140900,20250131,2765,2800,0.98,361,17
035810,이지홀딩스,202304270900,20230512,3195,3235,0.97,312,15
039020,이건홀딩스,202411120900,20241127,3625,3670,0.96,275,15
469880,하나30호스팩,202408060900,20240821,2055,2080,0.93,486,15
457940,에스케이증권제10호스팩,202507080900,20250723,2060,2085,0.93,485,15
067990,도이치모터스,202410230900,20241107,4585,4640,0.92,218,15
444920,유안타제11호스팩,202509040900,20250919,2070,2095,0.92,483,15
010770,평화홀딩스,202405300900,20240614,2980,3015,0.89,335,15
093380,풍강,202505080900,20250523,2570,2600,0.88,389,15
136410,아셈스,202502250900,20250312,7860,7950,0.86,127,15
017670,SK텔레콤,202310050900,20231020,49550,50100,0.83,20,15
040420,정상제이엘에스,202411130900,20241128,6480,6550,0.8,154,15
381970,케이카,202402230900,20240311,12680,12810,0.74,78,17
008490,서흥,202502060900,20250221,15880,16040,0.72,62,15
472230,에스케이증권제11호스팩,202509100900,20250925,2015,2035,0.71,496,15
063440,SM Life Design,202504160900,20250502,1530,1545,0.7,653,16
462020,에이치엠씨제6호스팩,202407190900,20240805,2090,2110,0.67,478,17
000100,유한양행,202407150900,20240730,95400,96300,0.66,10,15
468760,유진스팩10호,202511120900,20251127,2115,2135,0.66,472,15
464440,한국제13호스팩,202401170900,20240201,2145,2165,0.65,466,15
090430,아모레퍼시픽,202502100900,20250225,118000,119100,0.65,8,15
472220,신영스팩10호,202505090900,20250526,2135,2155,0.65,468,17
006220,제주은행,202504230900,20250508,10900,11000,0.64,91,15
330590,롯데리츠,202506130900,20250630,3785,3820,0.64,264,17
400760,NH올원리츠,202310040900,20231019,3295,3325,0.63,303,15
400760,NH올원리츠,202406210900,20240708,3547,3577,0.56,281,17
080010,이상네트웍스,202508190900,20250903,6100,6150,0.54,163,15
051390,YW,202411140900,20241129,3710,3740,0.53,269,15
088790,진도,202506160900,20250701,1979,1995,0.53,505,15
010580,에스엠벡셀,202506130900,20250630,1745,1759,0.52,573,17
035000,HS애드,202508180900,20250902,8730,8800,0.52,114,15
000100,유한양행,202403120900,20240327,77300,77900,0.49,12,15
181710,NHN,202402150900,20240304,26550,26750,0.47,37,18
444920,유안타제11호스팩,202501090900,20250124,1983,1998,0.47,504,15
377450,리파인,202305300900,20230614,8200,8260,0.45,121,15
302440,SK바이오사이언스,202509050900,20250922,49650,50000,0.42,20,17
338100,NH프라임리츠,202305310900,20230615,4375,4405,0.4,228,15
041930,동아화성,202507240900,20250808,6200,6240,0.36,161,15
017800,현대엘리베이터,202306280900,20230713,40450,40700,0.34,24,15
040610,SG&G,202401110900,20240126,1620,1630,0.34,617,15
000640,동아쏘시오홀딩스,202404050900,20240422,110254,110934,0.34,9,17
005880,대한해운,202503040900,20250319,1686,1696,0.31,593,15
400760,NH올원리츠,202506160900,20250701,3498,3517,0.26,285,15
348350,위드텍,202505120900,20250527,7560,7600,0.25,132,15
078000,텔코웨어,202302070900,20230222,9500,9550,0.24,105,15
243840,신흥에스이씨,202509230900,20251010,4835,4860,0.24,206,17
452980,신한제11호스팩,202410280900,20241112,1949,1959,0.23,513,15
478110,이베스트스팩6호,202502190900,20250306,1995,2005,0.22,501,15
452670,상상인제4호스팩,202504170900,20250502,2000,2010,0.22,500,15
482690,대신밸런스제19호스팩,202503120900,20250327,2020,2030,0.21,495,15
452980,신한제11호스팩,202509100900,20250925,2045,2055,0.21,488,15
464680,KB제27호스팩,202509100900,20250925,2040,2050,0.21,490,15
469900,하나31호스팩,202509240900,20251010,2040,2050,0.21,490,16
468760,유진스팩10호,202504090900,20250424,2095,2105,0.2,477,15
462020,에이치엠씨제6호스팩,202509110900,20250926,2060,2070,0.2,485,15
457630,대신밸런스제16호스팩,202310180900,20231102,1703,1711,0.19,587,15
338100,NH프라임리츠,202403270900,20240411,4280,4300,0.19,233,15
469480,IBKS제24호스팩,202507070900,20250722,2120,2130,0.19,471,15
040420,정상제이엘에스,202509090900,20250924,6370,6400,0.19,156,15
464440,한국제13호스팩,202511060900,20251121,2130,2140,0.19,469,15
473950,에스케이증권제13호스팩,202501150900,20250131,1996,2005,0.17,501,16
034590,인천도시가스,202504010900,20250416,24500,24600,0.13,40,15
011560,세보엠이씨,202405240900,20240610,12340,12390,0.12,81,17
040610,SG&G,202411130900,20241128,1532,1538,0.11,652,15
034590,인천도시가스,202511180900,20251203,26150,26250,0.1,38,15
044450,KSS해운,202405020900,20240517,8300,8330,0.08,120,15
493790,유안타제17호스팩,202504170900,20250502,1983,1990,0.07,504,15
039020,이건홀딩스,202307270900,20230811,2960,2970,0.06,337,15
034220,LG디스플레이,202503040900,20250319,9110,9140,0.05,109,15
040610,SG&G,202402010900,20240216,1703,1708,0.01,587,15
036930,주성엔지니어링,202302070900,20230222,11800,11830,-0.03,84,15
462020,에이치엠씨제6호스팩,202503060900,20250321,2015,2020,-0.03,496,15
001000,신라섬유,202306150900,20230630,2055,2060,-0.04,486,15
457940,에스케이증권제10호스팩,202509010900,20250916,2085,2090,-0.04,479,15
454640,하나29호스팩,202511030900,20251118,2105,2110,-0.04,475,15
454640,하나29호스팩,202511210900,20251208,2105,2110,-0.04,475,17
472220,신영스팩10호,202507070900,20250722,2150,2155,-0.05,465,15
065530,와이어블,202507280900,20250812,1300,1303,-0.05,769,15
195940,HK이노엔,202408290900,20240913,45150,45250,-0.06,22,15
120030,조선선재,202410180900,20241104,94200,94400,-0.07,10,17
034590,인천도시가스,202406050900,20240620,25550,25600,-0.08,39,15
464680,KB제27호스팩,202503170900,20250401,1990,1994,-0.08,502,15
047050,포스코인터내셔널,202508010900,20250818,48900,49000,-0.08,20,17
009450,경동나비엔,202402210900,20240307,53700,53800,-0.09,18,15
063440,SM Life Design,202405070900,20240522,1698,1701,-0.1,588,15
246720,아스타,202507210900,20250805,5750,5760,-0.11,173,15
008490,서흥,202505220900,20250609,18920,18950,-0.12,52,18
009450,경동나비엔,202304280900,20230515,41000,41050,-0.16,24,17
472230,에스케이증권제11호스팩,202509290900,20251014,2030,2032,-0.18,492,15
145990,삼양사,202302220900,20230309,43350,43350,-0.28,23,15
036830,솔브레인홀딩스,202304050900,20230420,30150,30150,-0.28,33,15
452980,신한제11호스팩,202404170900,20240502,1974,1974,-0.28,506,15
464680,KB제27호스팩,202404290900,20240514,2005,2005,-0.28,498,15
035810,이지홀딩스,202405280900,20240612,3195,3195,-0.28,312,15
026890,스틱인베스트먼트,202406250900,20240710,9710,9710,-0.28,102,15
457630,대신밸런스제16호스팩,202408050900,20240820,2114,2114,-0.28,473,15
006120,SK디스커버리,202412110900,20241226,39800,39800,-0.28,25,15
454640,하나29호스팩,202501170900,20250203,2060,2060,-0.28,485,17
452670,상상인제4호스팩,202503120900,20250327,2000,2000,-0.28,500,15
454640,하나29호스팩,202503310900,20250415,2090,2090,-0.28,478,15
452980,신한제11호스팩,202504020900,20250417,1999,1999,-0.28,500,15
452980,신한제11호스팩,202505120900,20250527,2020,2020,-0.28,495,15
454640,하나29호스팩,202508180900,20250902,2080,2080,-0.28,480,15
462020,에이치엠씨제6호스팩,202508250900,20250909,2050,2050,-0.28,487,15
468760,유진스팩10호,202509240900,20251010,2105,2105,-0.28,475,16
457940,에스케이증권제10호스팩,202509290900,20251014,2080,2080,-0.28,480,15
452980,신한제11호스팩,202510270900,20251111,2075,2075,-0.28,481,15
464680,KB제27호스팩,202511040900,20251119,2065,2065,-0.28,484,15
471050,대신밸런스제17호스팩,202511180900,20251203,2200,2200,-0.28,454,15
452980,신한제11호스팩,202511190900,20251204,2080,2080,-0.28,480,15
452980,신한제11호스팩,202401160900,20240131,1905,1904,-0.33,524,15
452980,신한제11호스팩,202407190900,20240805,1973,1972,-0.33,506,17
044450,KSS해운,202409260900,20241011,9360,9350,-0.39,106,15
170900,동아에스티,202506160900,20250701,47250,47200,-0.39,21,15
136410,아셈스,202312200900,20240104,7040,7030,-0.42,142,15
011560,세보엠이씨,202509230900,20251010,13370,13350,-0.43,74,17
326030,SK바이오팜,202410140900,20241029,120000,119800,-0.45,8,15
226400,오스테오닉,202408280900,20240912,5150,5140,-0.47,194,15
024940,PN풍년,202510270900,20251111,5070,5060,-0.48,197,15
131220,대한과학,202412270900,20250113,4650,4640,-0.49,215,17
035420,NAVER,202312150900,20240102,223000,222500,-0.5,4,18
035420,NAVER,202302060900,20230221,221000,220500,-0.51,4,15
472220,신영스팩10호,202405030900,20240520,2200,2195,-0.51,454,17
471050,대신밸런스제17호스팩,202408060900,20240821,2180,2175,-0.51,458,15
454640,하나29호스팩,202309140900,20231004,2065,2060,-0.52,484,20
457940,에스케이증권제10호스팩,202511250900,20251210,2100,2095,-0.52,476,15
464680,KB제27호스팩,202512030900,20251218,2070,2065,-0.52,483,15
452980,신한제11호스팩,202512110900,20251226,2080,2075,-0.52,480,15
469900,하나31호스팩,202512120900,20251229,2065,2060,-0.52,484,17
026890,스틱인베스트먼트,202306220900,20230707,6590,6570,-0.58,151,15
381970,케이카,202409300900,20241015,13190,13150,-0.58,75,15
036030,케이티알파,202508140900,20250829,5220,5200,-0.66,191,15
195940,HK이노엔,202510300900,20251114,49500,49300,-0.68,20,15
078000,텔코웨어,202504290900,20250514,9600,9560,-0.7,104,15
192250,케이사인,202504290900,20250514,9180,9140,-0.71,108,15
002960,한국쉘석유,202412060900,20241223,335500,334000,-0.73,2,17
454640,하나29호스팩,202510020900,20251017,2100,2090,-0.75,476,15
036620,감성코퍼레이션,202306130900,20230628,4195,4175,-0.76,238,15
454640,하나29호스팩,202509160900,20251001,2095,2085,-0.76,477,15
444920,유안타제11호스팩,202506170900,20250702,2055,2045,-0.77,486,15
464680,KB제27호스팩,202506250900,20250710,2030,2020,-0.77,492,15
058470,리노공업,202405170900,20240603,53954,53654,-0.83,18,17
350520,이지스레지던스리츠,202309060900,20230921,3523,3503,-0.85,283,15
338100,NH프라임리츠,202311300900,20231215,4195,4170,-0.87,238,15
316140,우리금융지주,202410290900,20241113,16090,15990,-0.9,62,15
073240,금호타이어,202306300900,20230717,4700,4670,-0.92,212,17
041930,동아화성,202507020900,20250717,6110,6070,-0.93,163,15
457630,대신밸런스제16호스팩,202406280900,20240715,2129,2114,-0.98,469,17
000640,동아쏘시오홀딩스,202504100900,20250425,99200,98500,-0.98,10,15
006060,화승인더,202312180900,20240102,3530,3505,-0.99,283,15
457630,대신밸런스제16호스팩,202506270900,20250714,2100,2085,-0.99,476,17
168360,펨트론,202403040900,20240319,11140,11060,-1.0,89,15
454640,하나29호스팩,202310110900,20231026,2045,2030,-1.01,488,15
454640,하나29호스팩,202311150900,20231130,2055,2040,-1.01,486,15
134580,탑코미디어,202501240900,20250210,1941,1925,-1.1,515,17
263810,상신전자,202509160900,20251001,3020,2995,-1.11,331,15
314930,바이오다인,202309040900,20230919,12364,12260,-1.12,80,15
130660,한전산업,202301170900,20230201,8960,8880,-1.17,111,15
092230,KPX홀딩스,202503260900,20250410,55400,54900,-1.18,18,15
482690,대신밸런스제19호스팩,202512160900,20260102,2170,2150,-1.2,460,17
471050,대신밸런스제17호스팩,202503060900,20250321,2145,2125,-1.21,466,15
080010,이상네트웍스,202312260900,20240110,5330,5280,-1.22,187,15
472230,에스케이증권제11호스팩,202506090900,20250624,2070,2050,-1.24,483,15
282330,BGF리테일,202505120900,20250527,101900,100900,-1.26,9,15
086450,동국제약,202309120900,20230927,15150,15000,-1.27,66,15
055490,테이팩스,202507010900,20250716,14150,14010,-1.27,70,15
044450,KSS해운,202312210900,20240105,9450,9350,-1.34,105,15
356680,엑스게이트,202411250900,20241210,5300,5240,-1.41,188,15
002690,동일제강,202510240900,20251110,1668,1649,-1.42,599,17
200670,휴메딕스,202404120900,20240429,33450,33050,-1.47,29,17
078000,텔코웨어,202306010900,20230616,9120,9010,-1.48,109,15
036460,한국가스공사,202309130900,20231004,24250,23900,-1.72,41,21
200670,휴메딕스,202308070900,20230822,40400,39800,-1.76,24,15
049720,고려신용정보,202412300900,20250114,10120,9970,-1.76,98,15
039570,HDC랩스,202303130900,20230328,7850,7730,-1.8,127,15
265520,AP시스템,202508190900,20250903,17500,17230,-1.82,57,15
041520,이엘씨,202503310900,20250415,6430,6330,-1.83,155,15
265740,엔에프씨,202311130900,20231128,4150,4085,-1.84,240,15
413640,비아이매트릭스,202410180900,20241104,7610,7490,-1.85,131,17
088800,에이스테크,202506040900,20250619,2495,2455,-1.88,400,15
059210,메타바이오메드,202501220900,20250206,4130,4060,-1.97,242,15
381970,케이카,202406200900,20240705,13500,13270,-1.98,74,15
457940,에스케이증권제10호스팩,202503240900,20250408,2100,2062,-2.08,476,15
087010,펩트론,202411250900,20241210,81500,80000,-2.12,12,15
044450,KSS해운,202504210900,20250507,9120,8950,-2.14,109,16
163730,핑거,202502190900,20250306,8870,8700,-2.19,112,15
007070,GS리테일,202409060900,20240923,19458,19073,-2.25,51,17
145990,삼양사,202301200900,20230206,42200,41350,-2.29,23,17
123690,한국화장품,202502210900,20250310,6800,6660,-2.33,147,17
464440,한국제13호스팩,202410250900,20241111,2175,2130,-2.34,459,17
034230,파라다이스,202404020900,20240417,15130,14790,-2.52,66,15
003780,진양산업,202404120900,20240429,6590,6440,-2.55,151,17
018260,삼성에스디에스,202412040900,20241219,135600,132500,-2.56,7,15
377190,디앤디플랫폼리츠,202508050900,20250820,3250,3175,-2.58,307,15
001740,SK네트웍스,202303070900,20230322,4320,4220,-2.59,231,15
018250,애경산업,202501020900,20250117,12970,12670,-2.59,77,15
036030,케이티알파,202509290900,20251014,5490,5360,-2.64,182,15
001740,SK네트웍스,202502260900,20250313,4415,4310,-2.65,226,15
264900,크라운제과,202311290900,20231214,8670,8460,-2.7,115,15
377190,디앤디플랫폼리츠,202512160900,20260102,3465,3380,-2.73,288,17
034230,파라다이스,202405080900,20240523,14850,14480,-2.76,67,15
471050,대신밸런스제17호스팩,202509230900,20250930,2195,2140,-2.78,455,7
099440,스맥,202309070900,20230922,4298,4188,-2.83,232,15
090460,비에이치,202509170900,20251002,17920,17450,-2.9,55,15
006120,SK디스커버리,202308210900,20230905,41500,40400,-2.92,24,15
035810,이지홀딩스,202308230900,20230907,3000,2920,-2.94,333,15
072870,메가스터디,202412300900,20250114,10890,10600,-2.94,91,15
416180,신성에스티,202401050900,20240122,26050,25350,-2.96,38,17
035810,이지홀딩스,202412300900,20250114,2770,2695,-2.98,361,15
377190,디앤디플랫폼리츠,202506160900,20250701,3240,3150,-3.05,308,15
007530,와이엠,202412200900,20250106,2435,2365,-3.15,410,17
094480,갤럭시아머니트리,202504160900,20250502,8350,8100,-3.27,119,16
161890,한국콜마,202301200900,20230206,44850,43500,-3.28,22,17
072870,메가스터디,202310170900,20231101,11200,10860,-3.31,89,15
009420,한올바이오파마,202310050900,20231020,33800,32750,-3.38,29,15
214370,케어젠,202302020900,20230217,35720,34600,-3.41,27,15
003100,선광,202502040900,20250219,15750,15240,-3.51,63,15
071320,지역난방공사,202402270900,20240313,41600,40250,-3.52,24,15
047050,포스코인터내셔널,202306090900,20230626,38400,37150,-3.53,26,17
039570,HDC랩스,202310060900,20231023,7720,7460,-3.64,129,17
018310,삼목에스폼,202308240900,20230908,17910,17300,-3.68,55,15
072870,메가스터디,202312280900,20240112,11010,10630,-3.72,90,15
017810,풀무원,202501150900,20250131,10640,10260,-3.84,93,16
123890,한국자산신탁,202509220900,20250929,2370,2285,-3.86,421,7
035420,NAVER,202505090900,20250526,190000,183100,-3.9,5,17
062970,한국첨단소재,202403190900,20240403,1702,1638,-4.03,587,15
350520,이지스레지던스리츠,202312190900,20231227,3779,3636,-4.05,264,8
067920,이글루,202503250900,20250409,5220,5020,-4.1,191,15
308430,셀비온,202503140900,20250331,19300,18550,-4.16,51,17
001040,CJ,202304250900,20230510,93100,89400,-4.24,10,15
085310,엔케이,202308250900,20230911,1072,1029,-4.28,932,17
156100,엘앤케이바이오,202509090900,20250924,9170,8800,-4.3,109,15
377450,리파인,202301300900,20230214,10110,9700,-4.32,98,15
039570,HDC랩스,202312220900,20231228,7650,7340,-4.32,130,6
347890,엠투아이,202506040900,20250619,5930,5690,-4.32,168,15
068270,셀트리온,202406140900,20240701,168084,161184,-4.37,5,17
065500,오리엔트정공,202306230900,20230710,1575,1510,-4.4,634,17
448280,에코아이,202405230900,20240607,9516,9116,-4.47,105,15
459100,위츠,202509220900,20251010,6420,6150,-4.47,155,18
284740,쿠쿠홈시스,202410280900,20241112,22500,21550,-4.49,44,15
036460,한국가스공사,202312080900,20231226,25950,24850,-4.51,38,18
400760,NH올원리츠,202312140900,20231227,3468,3320,-4.54,288,13
044780,에이치케이,202509160900,20251001,1367,1307,-4.66,731,15
0030R0,대신밸류리츠,202508190900,20250902,4520,4320,-4.69,221,14
059090,미코,202403250900,20240409,12090,11550,-4.73,82,15
040420,정상제이엘에스,202412180900,20241227,6500,6210,-4.73,153,9
206640,바디텍메드,202303140900,20230329,11210,10700,-4.82,89,15
007070,GS리테일,202406050900,20240620,19159,18261,-4.95,52,15
119850,지엔씨에너지,202508140900,20250829,31900,30400,-4.97,31,15
381970,케이카,202410170900,20241030,13520,12870,-5.07,73,13
053610,프로텍,202302160900,20230303,29050,27650,-5.09,34,15
034220,LG디스플레이,202409250900,20241010,10950,10420,-5.11,91,15
310210,보로노이,202503050900,20250320,135500,128900,-5.14,7,15
044450,KSS해운,202304200900,20230508,8490,8070,-5.21,117,18
047920,HLB제약,202303100900,20230317,14000,13300,-5.27,71,7
226400,오스테오닉,202401050900,20240118,5200,4940,-5.27,192,13
052400,코나아이,202404120900,20240415,18980,18030,-5.27,52,3
377450,리파인,202502280900,20250310,12790,12150,-5.27,78,10
016670,디모아,202412090900,20241210,3585,3405,-5.29,278,1
096250,와이즈넛,202402010900,20240214,7875,7479,-5.3,126,13
102940,코오롱생명과학,202503210900,20250331,30650,29100,-5.32,32,10
008770,호텔신라,202504010900,20250403,38600,36650,-5.32,25,2
098120,마이크로컨텍솔,202505220900,20250527,16170,15350,-5.34,61,5
010580,에스엠벡셀,202407160900,20240722,1398,1327,-5.35,715,6
000430,대원강업,202303030900,20230315,3435,3260,-5.36,291,12
000640,동아쏘시오홀딩스,202402050900,20240216,108797,103260,-5.36,9,11
020150,롯데에너지머티리얼즈,202507220900,20250728,26500,25150,-5.36,37,6
253590,네오셈,202307180900,20230720,5880,5580,-5.37,170,2
044450,KSS해운,202407010900,20240704,8800,8350,-5.38,113,3
404990,신한서부티엔디리츠,202412170900,20241220,3520,3340,-5.38,284,3
001040,CJ,202405200900,20240530,142400,135100,-5.39,7,10
195940,HK이노엔,202410140900,20241024,48800,46300,-5.39,20,10
005690,파미셀,202503130900,20250320,12300,11670,-5.39,81,7
000100,유한양행,202309130900,20230921,74558,70730,-5.4,13,8
226400,오스테오닉,202311170900,20231120,4775,4530,-5.4,209,3
019990,에너토크,202409060900,20240909,6040,5730,-5.4,165,3
018260,삼성에스디에스,202308080900,20230814,141400,134100,-5.43,7,6
082800,비보존 제약,202309260900,20230927,3190,3025,-5.44,313,1
000100,유한양행,202310050900,20231006,75898,71974,-5.44,13,1
248170,샘표식품,202510150900,20251028,29000,27500,-5.44,34,13
115500,케이씨에스,202402160900,20240222,8480,8040,-5.45,117,6
045660,에이텍,202303020900,20230310,9240,8760,-5.46,108,8
011560,세보엠이씨,202306140900,20230615,9800,9290,-5.47,102,1
083500,에프엔에스테크,202303290900,20230403,10550,10000,-5.48,94,5
062970,한국첨단소재,202404180900,20240419,2205,2090,-5.48,453,1
235980,메드팩토,202509190900,20250925,4700,4455,-5.48,212,6
136410,아셈스,202403140900,20240315,9180,8700,-5.49,108,1
058470,리노공업,202507170900,20250722,52600,49850,-5.49,19,5
039030,이오테크닉스,202404010900,20240402,210000,199000,-5.5,4,1
042000,카페24,202406100900,20240611,28650,27150,-5.5,34,1
098120,마이크로컨텍솔,202311200900,20231123,13150,12460,-5.51,76,3
136410,아셈스,202401110900,20240115,7420,7030,-5.52,134,4
130660,한전산업,202402200900,20240228,8180,7750,-5.52,122,8
082800,비보존 제약,202404090900,20240416,3140,2975,-5.52,318,7
074600,원익QnC,202503040900,20250311,18050,17100,-5.53,55,7
059090,미코,202303080900,20230315,12330,11680,-5.54,81,7
036930,주성엔지니어링,202306300900,20230707,19150,18140,-5.54,52,7
123410,코리아에프티,202510310900,20251104,6070,5750,-5.54,164,4
018290,브이티,202304200900,20230425,6440,6100,-5.55,155,5
310210,보로노이,202509150900,20250917,168500,159600,-5.55,5,2
399720,가온칩스,202303210900,20230405,33050,31300,-5.56,30,15
195940,HK이노엔,202311090900,20231117,44400,42050,-5.56,22,8
381970,케이카,202312190900,20231220,12100,11460,-5.56,82,1
002380,KCC,202402130900,20240214,274000,259500,-5.56,3,1
248170,샘표식품,202503050900,20250314,27400,25950,-5.56,36,9
007070,GS리테일,202510290900,20251104,18500,17520,-5.56,54,6
213420,덕산네오룩스,202406120900,20240624,41450,39250,-5.57,24,12
007070,GS리테일,202408050900,20240807,19373,18346,-5.57,51,2
068330,일신바이오,202408140900,20240816,1542,1460,-5.58,648,2
199800,툴젠,202509110900,20250922,39500,37400,-5.58,25,11
487570,HS효성,202503180900,20250324,34750,32900,-5.59,28,6
127120,제이에스링크,202507100900,20250718,13700,12970,-5.59,72,8
004090,한국석유,202309140900,20230920,11810,11180,-5.6,84,6
094480,갤럭시아머니트리,202405030900,20240514,7310,6920,-5.6,136,11
318160,셀바이오휴먼텍,202504160900,20250421,6000,5680,-5.6,166,5
053610,프로텍,202508180900,20250826,28100,26600,-5.6,35,8
356680,엑스게이트,202312120900,20231214,7670,7260,-5.61,130,2
044780,에이치케이,202501220900,20250131,1310,1240,-5.61,763,9
052400,코나아이,202503100900,20250325,26200,24800,-5.61,38,15
101670,하이드로리튬,202506160900,20250624,1423,1347,-5.61,702,8
096250,와이즈넛,202409250900,20240926,9823,9297,-5.62,101,1
044450,KSS해운,202503060900,20250318,9140,8650,-5.63,109,12
053610,프로텍,202303270900,20230407,29700,28100,-5.65,33,11
047050,포스코인터내셔널,202307060900,20230707,46400,43900,-5.65,21,1
070590,한솔인티큐브,202402020900,20240206,1930,1826,-5.65,518,4
003720,삼영,202403040900,20240315,4270,4040,-5.65,234,11
036930,주성엔지니어링,202303290900,20230406,16130,15260,-5.66,61,8
039030,이오테크닉스,202402290900,20240311,199900,189100,-5.67,5,11
123690,한국화장품,202405220900,20240605,9600,9080,-5.68,104,14
041020,폴라리스오피스,202303130900,20230314,3040,2875,-5.69,328,1
163730,핑거,202501210900,20250203,8670,8200,-5.69,115,13
018310,삼목에스폼,202308170900,20230818,18370,17370,-5.71,54,1
060250,NHN KCP,202401120900,20240117,12650,11960,-5.72,79,5
256840,한국비엔씨,202402080900,20240219,4030,3810,-5.72,248,11
123690,한국화장품,202405020900,20240509,7520,7110,-5.72,132,7
002380,KCC,202505300900,20250602,320000,302500,-5.73,3,3
036830,솔브레인홀딩스,202506050900,20250616,35700,33750,-5.73,28,11
100220,비상교육,202309060900,20230914,4745,4485,-5.74,210,8
042000,카페24,202312120900,20231214,29200,27600,-5.74,34,2
220100,퓨쳐켐,202406120900,20240614,14620,13820,-5.74,68,2
214420,토니모리,202306260900,20230628,6370,6020,-5.76,156,2
085310,엔케이,202406100900,20240621,1001,946,-5.76,999,11
005610,SPC삼립,202501100900,20250123,51000,48200,-5.76,19,13
061970,LB세미콘,202506190900,20250703,3730,3525,-5.76,268,14
016880,웅진,202405290900,20240607,1291,1220,-5.77,774,9
084110,휴온스글로벌,202406170900,20240620,24500,23150,-5.78,40,3
290670,대보마그네틱,202504280900,20250430,13050,12330,-5.78,76,2
356680,엑스게이트,202410160900,20241021,5160,4875,-5.79,193,5
006980,우성,202411250900,20241206,16300,15400,-5.79,61,11
005690,파미셀,202505260900,20250602,12490,11800,-5.79,80,7
003720,삼영,202511170900,20251121,6320,5970,-5.8,158,4
114450,그린생명과학,202501090900,20250121,1820,1719,-5.81,549,12
047560,이스트소프트,202301300900,20230202,12420,11730,-5.82,80,3
078000,텔코웨어,202402060900,20240208,10990,10380,-5.82,90,2
006220,제주은행,202506100900,20250616,10440,9860,-5.82,95,6
130660,한전산업,202308040900,20230821,8080,7630,-5.83,123,17
052220,iMBC,202411110900,20241113,2515,2375,-5.83,397,2
083500,에프엔에스테크,202501230900,20250131,11330,10700,-5.83,88,8
267320,나인테크,202502070900,20250210,2425,2290,-5.83,412,3
030520,한글과컴퓨터,202308250900,20230829,14540,13730,-5.84,68,4
469750,아이비젼웍스,202507250900,20250801,1095,1034,-5.84,913,7
214370,케어젠,202507300900,20250801,51100,48250,-5.84,19,2
003720,삼영,202305090900,20230510,4920,4645,-5.85,203,1
114840,아이패밀리에스씨,202311150900,20231129,12553,11852,-5.85,79,14
038110,에코플라스틱,202502140900,20250228,2775,2620,-5.85,360,14
450140,코오롱모빌리티그룹,202503270900,20250328,2685,2535,-5.85,372,1
035420,NAVER,202308010900,20230816,232500,219500,-5.86,4,15
006120,SK디스커버리,202402200900,20240229,47350,44700,-5.86,21,9
001000,신라섬유,202506180900,20250619,1930,1822,-5.86,518,1
085310,엔케이,202508050900,20250807,1143,1079,-5.86,874,2
006910,보성파워텍,202407190900,20240722,3655,3450,-5.87,273,3
204840,지엘팜텍,202310240900,20231026,1051,992,-5.88,951,2
168360,펨트론,202411220900,20241127,7480,7060,-5.88,133,5
062970,한국첨단소재,202401290900,20240202,2205,2081,-5.89,453,4
101160,월덱스,202503200900,20250328,20450,19300,-5.89,48,8
298050,HS효성첨단소재,202501310900,20250204,180200,170000,-5.93,5,4
171090,선익시스템,202503190900,20250327,45900,43300,-5.93,21,8
226400,오스테오닉,202402270900,20240228,5990,5650,-5.94,166,1
051600,한전KPS,202412050900,20241210,44000,41500,-5.95,22,5
140860,파크시스템스,202307280900,20230803,202000,190500,-5.96,4,6
024060,흥구석유,202309130900,20230914,8260,7790,-5.96,121,1
326030,SK바이오팜,202306190900,20230629,85900,81000,-5.97,11,10
168360,펨트론,202401300900,20240201,9110,8590,-5.97,109,2
145990,삼양사,202305100900,20230512,47250,44550,-5.98,21,2
322780,코퍼스코리아,202504090900,20250410,1170,1103,-5.99,854,1
141080,리가켐바이오,202411080900,20241114,129100,121700,-6.0,7,6
016880,웅진,202302100900,20230213,2000,1885,-6.01,500,3
170790,파이오링크,202506240900,20250627,8870,8360,-6.01,112,3
080010,이상네트웍스,202306230900,20230707,5910,5570,-6.02,169,14
115500,케이씨에스,202401120900,20240117,7650,7210,-6.02,130,5
063440,SM Life Design,202411290900,20241204,1460,1376,-6.02,684,5
215380,우정바이오,202501090900,20250110,2050,1932,-6.02,487,1
058470,리노공업,202401030900,20240108,43343,40841,-6.04,23,5
256840,한국비엔씨,202505230900,20250529,4505,4245,-6.04,221,6
062970,한국첨단소재,202405300900,20240610,2341,2205,-6.07,427,11
000240,한국앤컴퍼니,202505300900,20250604,19800,18650,-6.07,50,5
195940,HK이노엔,202301200900,20230131,41250,38850,-6.08,24,11
215380,우정바이오,202502250900,20250305,1669,1572,-6.08,599,8
086450,동국제약,202503060900,20250311,16150,15210,-6.08,61,5
308430,셀비온,202503060900,20250310,16670,15700,-6.08,59,4
039980,폴라리스AI,202401020900,20240104,1078,1015,-6.11,927,2
042420,네오위즈홀딩스,202410300900,20241112,21050,19820,-6.11,47,13
079370,제우스,202303310900,20230403,12232,11516,-6.12,81,3
251120,바이오에프디엔씨,202406240900,20240703,15530,14620,-6.12,64,9
041020,폴라리스오피스,202307180900,20230727,4350,4095,-6.13,229,9
204840,지엘팜텍,202309220900,20230926,988,930,-6.13,1012,4
095500,미래나노텍,202501200900,20250123,8700,8190,-6.13,114,3
