code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days,composite_score,score_a,score_b,score_c,score_d,score_e,score_f,score_penalty
046970,우리로,202308080900,20230809,1294,1969,51.75,772,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
002420,세기상사,202404080900,20240409,5580,8490,51.73,179,1,115,35.0,60.0,10.0,15.0,10.0,0.0,-15.0
032790,엠젠솔루션,202403140900,20240325,1383,2095,51.07,723,11,127,40.12,50.0,7.13,15.0,30.0,0.0,-15.0
089140,넥스턴앤롤코리아,202410170900,20241018,2875,4355,51.06,347,1,139,35.0,60.0,8.17,15.0,21.48,0.0,0.0
353590,오토앤,202510310900,20251103,2765,4185,50.94,361,3,131,35.0,51.94,10.0,15.0,27.28,0.0,-8.0
217820,원익피앤이,202308110900,20230814,8401,12704,50.8,119,3,124,13.06,60.0,6.6,15.0,30.0,0.0,0.0
466410,사이냅소프트,202506180900,20250619,12800,19350,50.76,78,1,126,35.0,60.0,6.53,15.0,10.0,0.0,0.0
440320,오픈놀,202311200900,20231121,6120,9250,50.73,163,1,115,28.88,60.0,1.5,15.0,10.0,0.0,0.0
014910,성문전자,202512260900,20260102,1115,1683,50.53,896,7,100,60.9,20.0,0.0,0.0,20.0,0.0,0.0
383930,디티앤씨알오,202311160900,20231117,3745,5650,50.45,267,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
019570,플루토스,202502270900,20250228,236,356,50.43,4237,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
009780,엠에스씨,202508140900,20250829,8090,12200,50.39,123,15,128,23.22,50.0,10.0,15.0,30.0,0.0,0.0
043590,웰킵스하이텍,202303160900,20230317,1192,1796,50.26,838,1,140,35.0,50.0,10.0,15.0,30.0,0.0,0.0
014100,메디앙스,202412110900,20241212,2390,3600,50.21,418,1,115,35.0,60.0,10.0,15.0,10.0,0.0,-15.0
389680,유디엠텍,202601220900,20260126,2715,4080,49.86,368,4,120,70.0,20.0,0.0,0.0,30.0,0.0,0.0
177350,베셀,202312080900,20231211,2145,3212,49.33,466,3,125,35.0,50.0,10.0,15.0,15.84,0.0,0.0
129920,대성하이텍,202408020900,20240805,4150,6200,48.99,240,3,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
056360,코위버,202308230900,20230824,5920,8840,48.91,168,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
179530,애드바이오텍,202309120900,20230914,3730,5560,48.65,268,2,123,46.16,60.0,10.0,15.0,0.0,0.0,-8.0
340930,유일에너테크,202502100900,20250211,778,1159,48.56,1285,1,100,35.0,10.0,10.0,15.0,30.0,0.0,0.0
298060,풍전약품,202507220900,20250725,5000,7435,48.29,200,3,109,59.5,20.0,0.0,0.0,30.0,0.0,0.0
060480,국일신동,202308070900,20230808,3195,4750,48.26,312,1,134,35.0,60.0,4.56,15.0,30.0,0.0,-10.0
317770,엑스페릭스,202504180900,20250421,4400,6540,48.23,227,3,112,35.0,60.0,2.54,15.0,10.0,0.0,-10.0
041910,폴라리스AI파마,202505090900,20250512,5790,8600,48.12,172,3,139,35.0,60.0,10.0,15.0,19.68,0.0,0.0
000490,대동,202309010900,20230905,10120,15030,48.11,98,4,179,64.28,60.0,10.0,15.0,30.0,0.0,0.0
101970,우양에이치씨,202412260900,20241227,36715,54527,48.11,27,1,112,35.0,60.0,7.67,0.0,10.0,0.0,0.0
001210,금호전기,202306300900,20230703,968,1437,48.04,1033,3,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
263770,유에스티,202507230900,20250729,2060,3055,47.89,485,6,120,25.46,60.0,10.0,15.0,10.0,0.0,0.0
001840,이화공영,202407300900,20240731,3180,4715,47.86,314,1,110,35.0,20.0,10.0,15.0,30.0,0.0,0.0
373170,엠아이큐브솔루션,202504090900,20250410,2605,3860,47.77,383,1,106,35.0,20.0,6.0,15.0,30.0,0.0,0.0
049470,비트플래닛,202404190900,20240826,2008,2975,47.75,498,129,109,59.78,20.0,0.0,0.0,30.0,0.0,0.0
101240,씨큐브,202305020900,20230503,6141,9064,47.19,162,1,140,35.0,60.0,10.0,15.0,20.0,0.0,0.0
031860,디에이치엑스컴퍼니,202402190900,20240220,2953,4358,47.17,338,1,104,10.54,50.0,10.0,15.0,19.0,0.0,0.0
101680,한국정밀기계,202509100900,20250912,2230,3290,47.13,448,2,126,36.55,42.51,10.0,15.0,30.0,0.0,-8.0
187220,디티앤씨,202306200900,20230621,4360,6430,47.07,229,1,128,35.0,60.0,8.57,15.0,10.0,0.0,0.0
140410,메지온,202512160900,20251217,75200,110800,46.93,13,1,123,35.0,60.0,10.0,15.0,18.12,0.0,-15.0
264900,크라운제과,202405170900,20240611,8310,12240,46.89,120,25,102,62.65,20.0,0.0,0.0,20.0,0.0,0.0
221800,지구홀딩스,202501060900,20250109,2785,4100,46.81,359,3,108,58.57,20.0,0.0,0.0,30.0,0.0,0.0
354200,엔젠바이오,202407260900,20240729,2601,3818,46.39,384,3,126,35.0,60.0,6.43,15.0,10.0,0.0,0.0
304840,피플바이오,202405290900,20240530,2890,4240,46.31,346,1,112,35.0,60.0,2.34,15.0,10.0,0.0,-10.0
215380,우정바이오,202309210900,20230922,2455,3590,45.83,407,1,121,35.0,60.0,1.57,15.0,10.0,0.0,0.0
376930,노을,202411280900,20241129,2194,3204,45.63,455,1,103,28.42,40.0,10.0,15.0,10.0,0.0,0.0
066980,한성크린텍,202605200900,20260521,1570,2290,45.46,636,1,113,35.0,60.0,8.8,15.0,10.0,0.0,-15.0
091970,나노캠텍,202510020900,20251010,552,805,45.43,1811,8,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
043590,웰킵스하이텍,202507170900,20250718,624,910,45.43,1602,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
069410,엔텔스,202309180900,20230919,5130,7480,45.41,194,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
308100,형지글로벌,202503270900,20250328,1977,2881,45.32,505,1,121,35.0,60.0,1.23,15.0,10.0,0.0,0.0
294630,서남,202312190900,20231220,3625,5280,45.25,275,1,115,10.54,50.0,10.0,15.0,30.0,0.0,0.0
000390,SP삼화,202602040900,20260210,7080,10310,45.22,141,6,109,59.41,20.0,0.0,0.0,30.0,0.0,0.0
189690,포시에스,202401180900,20240119,2745,3995,45.14,364,1,102,35.0,60.0,2.36,15.0,0.0,0.0,-10.0
351870,차이커뮤니케이션,202411210900,20241128,9320,13550,44.99,107,7,143,46.55,60.0,1.84,15.0,30.0,0.0,-10.0
229000,젠큐릭스,202307310900,20230801,3040,4420,44.99,328,1,140,35.0,50.0,10.0,15.0,30.0,0.0,0.0
267320,나인테크,202308180900,20230821,4185,6080,44.88,238,3,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
016880,웅진,202405200900,20240522,1112,1615,44.83,899,2,118,68.83,20.0,0.0,0.0,30.0,0.0,0.0
318000,KBG,202308170900,20230818,8760,12720,44.81,114,1,116,35.0,50.0,6.7,15.0,10.0,0.0,0.0
025440,DH오토웨어,202512170900,20260108,741,1075,44.67,1349,22,128,43.41,50.51,10.0,15.0,10.0,0.0,0.0
352910,오비고,202512080900,20251229,4240,6150,44.65,235,21,140,47.48,48.22,0.0,15.0,30.0,0.0,0.0
177350,베셀,202312130900,20231214,3331,4830,44.6,300,1,134,35.0,60.0,9.1,15.0,15.84,0.0,0.0
002870,신풍,202503140900,20250317,1019,1476,44.45,981,3,132,35.0,50.0,10.0,15.0,30.0,0.0,-8.0
407400,꿈비,202504040900,20250407,8230,11920,44.44,121,3,136,35.0,60.0,10.0,15.0,16.35,0.0,0.0
039240,경남스틸,202504040900,20250407,4870,7050,44.37,205,3,144,35.0,60.0,4.43,15.0,30.0,0.0,0.0
347000,센코,202308180900,20230821,3400,4920,44.31,294,3,106,22.16,60.0,9.48,15.0,0.0,0.0,0.0
025320,시노펙스,202308210900,20230822,2642,3822,44.26,378,1,110,35.0,20.0,10.0,15.0,30.0,0.0,0.0
208710,포톤,202509260900,20250929,2200,3180,44.15,454,3,101,35.0,60.0,1.56,15.0,0.0,0.0,-10.0
000490,대동,202312210900,20231222,13850,20000,44.01,72,1,140,35.0,60.0,0.0,15.0,30.0,0.0,0.0
323350,다원넥스뷰,202601080900,20260109,5040,7270,43.85,198,1,124,35.0,60.0,10.0,15.0,12.8,0.0,-8.0
032580,피델릭스,202312080900,20231211,1382,1992,43.74,723,3,128,35.0,60.0,8.16,15.0,10.0,0.0,0.0
123570,이엠넷,202307070900,20230710,3470,5000,43.7,288,3,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
048530,인트론바이오,202308160900,20230817,6010,8660,43.7,166,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
010100,한국무브넥스,202501170900,20250131,3665,5280,43.67,272,14,110,70.0,20.0,0.0,0.0,20.0,0.0,0.0
065350,신성델타테크,202506120900,20250613,59700,86000,43.66,16,1,129,35.0,60.0,10.0,15.0,17.84,0.0,-8.0
082210,옵트론텍,202504230900,20250424,1434,2065,43.61,697,1,140,35.0,60.0,10.0,15.0,20.0,0.0,0.0
196450,코아시아씨엠,202508210900,20250822,678,976,43.56,1474,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
430690,한싹,202408270900,20240828,5440,7830,43.54,183,1,119,35.0,60.0,9.58,15.0,0.0,0.0,0.0
115530,씨엔플러스,202403190900,20240320,328,472,43.51,3048,1,144,35.0,60.0,7.08,15.0,27.32,0.0,0.0
024720,콜마홀딩스,202502250900,20250318,6960,10000,43.28,143,21,106,56.69,20.0,0.0,0.0,30.0,0.0,0.0
900340,윙입푸드,202408210900,20240822,1876,2695,43.26,533,1,116,21.91,60.0,10.0,15.0,10.0,0.0,0.0
340810,시선AI,202408270900,20240828,3920,5630,43.23,255,1,135,35.0,50.0,5.17,15.0,30.0,0.0,0.0
239340,이스트에이드,202504100900,20250411,1364,1957,43.08,733,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
065370,위세아이텍,202412110900,20241212,5320,7630,43.03,187,1,101,6.23,60.0,10.0,15.0,10.0,0.0,0.0
013810,스페코,202408060900,20240807,3515,5040,42.99,284,1,149,35.0,60.0,9.92,15.0,30.0,0.0,0.0
060570,드림어스컴퍼니,202410230900,20241024,1740,2490,42.71,574,1,119,35.0,50.0,9.47,15.0,10.0,0.0,0.0
402490,그린리소스,202412190900,20241220,6524,9336,42.71,153,1,132,35.0,60.0,10.0,15.0,12.84,0.0,0.0
021040,대호특수강,202512190900,20251222,1228,1756,42.6,814,3,107,35.0,60.0,10.0,15.0,10.0,0.0,-23.0
041020,폴라리스오피스,202401050900,20240108,4255,6080,42.5,235,3,120,35.0,60.0,0.0,15.0,10.0,0.0,0.0
131400,이브이첨단소재,202507030900,20250704,1220,1743,42.48,819,1,113,35.0,43.41,10.0,15.0,10.0,0.0,0.0
363260,모비데이즈,202312210900,20231222,2545,3635,42.44,392,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
101680,한국정밀기계,202412180900,20241219,3460,4940,42.38,289,1,116,1.32,60.0,10.0,15.0,30.0,0.0,0.0
237820,플레이디,202407250900,20240726,5600,7990,42.29,178,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
019570,플루토스,202505270900,20250528,272,388,42.25,3676,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
452400,이닉스,202512230900,20251224,10000,14260,42.21,100,1,107,35.0,60.0,5.8,15.0,10.0,0.0,-18.0
016100,리더스코스메틱,202404010900,20240402,1980,2820,42.03,505,1,120,35.0,60.0,0.0,15.0,10.0,0.0,0.0
048770,TPC로보틱스,202509120900,20250916,1960,2790,41.95,510,4,116,66.5,20.0,0.0,0.0,30.0,0.0,0.0
014970,삼륭물산,202507110900,20250714,7940,11300,41.93,125,3,125,35.0,60.0,10.0,15.0,20.0,0.0,-15.0
262260,에이프로,202504240900,20250425,5060,7200,41.9,197,1,137,35.0,60.0,0.0,15.0,27.56,0.0,0.0
012690,모나리자,202405300900,20240605,3965,5640,41.85,252,6,110,70.0,20.0,0.0,0.0,20.0,0.0,0.0
050110,캠시스,202604100900,20260413,1611,2290,41.76,620,3,107,35.0,26.88,10.0,15.0,28.32,0.0,-8.0
001520,동양,202509290900,20250930,905,1286,41.71,1104,1,142,35.0,60.0,10.0,15.0,30.0,0.0,-8.0
019660,글로본,202604070900,20260408,2175,3090,41.68,459,1,103,35.0,38.48,0.0,15.0,30.0,0.0,-15.0
189860,서전기전,202308280900,20230829,4580,6500,41.53,218,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
340930,유일에너테크,202510240900,20251027,1073,1522,41.45,931,3,110,35.0,20.0,10.0,15.0,30.0,0.0,0.0
104480,티케이케미칼,202412200900,20241223,1397,1981,41.41,715,3,120,35.0,60.0,10.0,15.0,0.0,0.0,0.0
013360,일성건설,202411110900,20241113,1304,1849,41.4,766,2,112,62.3,20.0,0.0,0.0,30.0,0.0,0.0
323990,박셀바이오,202504220900,20250423,8160,11560,41.28,122,1,103,35.0,32.24,10.0,15.0,11.72,0.0,0.0
240600,유진테크놀로지,202502190900,20250220,4610,6530,41.26,216,1,136,35.0,60.0,10.0,15.0,16.12,0.0,0.0
444530,심플랫폼,202506170900,20250619,12680,17960,41.25,78,2,130,17.29,60.0,10.0,15.0,27.75,0.0,0.0
088800,에이스테크,202401150900,20240116,6255,8859,41.24,159,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
227950,엔투텍,202508070900,20250808,370,524,41.23,2702,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
050090,비케이홀딩스,202601120900,20260113,782,1107,41.17,1278,1,126,35.0,50.0,10.0,15.0,16.25,0.0,0.0
089790,제이티,202509180900,20250923,4375,6190,41.1,228,5,116,70.0,21.14,10.0,15.0,0.0,0.0,0.0
417860,오브젠,202408010900,20240802,12280,17370,41.06,81,1,126,35.0,60.0,6.32,15.0,10.0,0.0,0.0
234100,폴라리스세원,202506240900,20250625,1027,1450,40.8,973,1,126,35.0,60.0,6.3,15.0,10.0,0.0,0.0
072950,빛샘전자,202401090900,20240110,4505,6360,40.79,221,1,121,35.0,51.04,10.0,15.0,10.0,0.0,0.0
373170,엠아이큐브솔루션,202410020900,20241004,2605,3676,40.72,383,2,107,35.0,20.0,7.66,15.0,30.0,0.0,0.0
239340,이스트에이드,202411270900,20241128,1630,2300,40.72,613,1,123,35.0,60.0,3.5,15.0,10.0,0.0,0.0
000680,LS네트웍스,202501170900,20250120,3065,4325,40.72,326,3,112,35.0,60.0,2.27,15.0,0.0,0.0,0.0
100590,머큐리,202309010900,20230904,5140,7250,40.66,194,3,130,35.0,60.0,0.0,15.0,20.68,0.0,0.0
035290,골드앤에스,202409130900,20240919,791,1115,40.57,1264,6,104,35.0,50.0,4.98,15.0,10.0,0.0,-10.0
331920,셀레믹스,202408120900,20240813,4720,6650,40.5,211,1,119,4.36,60.0,10.0,15.0,30.0,0.0,0.0
025900,동화기업,202502190900,20250220,8340,11750,40.5,119,1,121,35.0,60.0,1.23,15.0,10.0,0.0,0.0
363260,모비데이즈,202501100900,20250115,1800,2535,40.45,555,5,137,33.81,60.0,8.26,15.0,20.0,0.0,0.0
137940,넥스트아이,202310300900,20231103,459,646,40.35,2178,4,162,52.5,60.0,10.0,15.0,25.12,0.0,0.0
109670,씨싸이트,202403200900,20240321,19200,27000,40.24,52,1,121,35.0,60.0,1.13,15.0,10.0,0.0,0.0
081150,티플랙스,202308180900,20230821,3485,4900,40.22,286,3,115,20.46,60.0,10.0,15.0,10.0,0.0,0.0
063080,컴투스홀딩스,202506090900,20250610,23150,32500,40.0,43,1,106,24.98,60.0,6.54,15.0,0.0,0.0,0.0
031860,디에이치엑스컴퍼니,202408160900,20240819,1140,1600,39.96,877,3,100,35.0,40.0,1.92,15.0,19.0,0.0,-10.0
357580,아모센스,202506020900,20250604,5680,7970,39.93,176,2,138,35.0,54.09,6.43,15.0,28.24,0.0,0.0
344860,이노진,202308170900,20230818,3140,4405,39.9,318,1,107,35.0,60.0,10.0,15.0,10.0,0.0,-23.0
009520,포스코엠텍,202312270900,20231228,23100,32400,39.87,43,1,141,35.0,60.0,1.07,15.0,30.0,0.0,0.0
193250,링크드,202411220900,20241125,385,540,39.87,2597,3,144,35.0,60.0,10.0,15.0,24.8,0.0,0.0
053290,NE능률,202306210900,20230622,4545,6370,39.77,220,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
004100,태양금속,202407100900,20240711,2565,3595,39.77,389,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
024060,흥구석유,202406030900,20240604,12510,17520,39.66,79,1,110,19.06,60.0,6.72,15.0,10.0,0.0,0.0
171010,램테크놀러지,202404040900,20240405,4570,6400,39.66,218,1,129,35.0,60.0,9.03,15.0,10.0,0.0,0.0
067390,아스트,202406270900,20240628,535,749,39.61,1869,1,128,35.0,50.0,10.0,15.0,18.76,0.0,0.0
452300,캡스톤파트너스,202408130900,20240814,3120,4365,39.52,320,1,130,35.0,60.0,5.63,15.0,14.65,0.0,0.0
003280,흥아해운,202311220900,20231123,1737,2430,39.51,575,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
200130,콜마비앤에이치,202508200900,20250821,13880,19400,39.38,72,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
113810,디젠스,202510220900,20251023,778,1087,39.33,1285,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
054620,APS,202308180900,20230821,8860,12370,39.23,112,3,111,35.0,60.0,1.52,15.0,10.0,0.0,-10.0
123700,SJM,202305100900,20230511,3510,4900,39.22,284,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
003280,흥아해운,202310180900,20231019,1591,2220,39.15,628,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
069330,유아이디,202312150900,20231218,1480,2065,39.14,675,3,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
318020,포인트모바일,202511070900,20251110,3800,5300,39.09,263,3,110,35.0,50.0,0.0,15.0,10.0,0.0,0.0
307930,컴퍼니케이,202410110900,20241014,5350,7460,39.05,186,3,129,35.0,57.32,5.44,15.0,27.05,0.0,-10.0
900070,글로벌에스엠,202507040900,20250707,416,580,39.04,2403,3,141,35.0,60.0,9.0,15.0,22.4,0.0,0.0
066670,디티씨,202302160900,20230222,4950,6900,39.01,202,6,165,70.0,60.0,10.0,15.0,10.6,0.0,0.0
011150,CJ씨푸드,202405140900,20240517,2870,4000,38.99,348,3,103,63.23,20.0,0.0,0.0,20.0,0.0,0.0
277070,린드먼아시아,202404240900,20240425,4860,6770,38.92,205,1,140,35.0,50.0,10.0,15.0,30.0,0.0,0.0
101680,한국정밀기계,202411210900,20241122,2155,3000,38.83,464,1,130,25.56,50.0,10.0,15.0,30.0,0.0,0.0
431190,케이쓰리아이,202511060900,20251107,4375,6090,38.82,228,1,109,35.0,39.05,10.0,15.0,10.0,0.0,0.0
289080,SV인베스트먼트,202310050900,20231006,1721,2395,38.78,581,1,105,35.0,50.0,10.0,15.0,10.0,0.0,-15.0
340360,다보링크,202405030900,20240507,2530,3520,38.75,395,4,120,35.0,60.0,10.0,15.0,0.0,0.0,0.0
052420,오성첨단소재,202509030900,20250904,1435,1996,38.71,696,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
376930,노을,202509170900,20250918,2583,3592,38.68,387,1,100,35.0,60.0,0.84,15.0,0.0,0.0,-10.0
043650,국순당,202406110900,20240612,5430,7550,38.66,184,1,149,35.0,60.0,9.32,15.0,30.0,0.0,0.0
110020,전진바이오팜,202506040900,20250605,2635,3660,38.52,379,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
429270,시지트로닉스,202407220900,20240723,9043,12553,38.43,110,1,100,21.3,50.0,4.07,15.0,10.0,0.0,0.0
900300,오가닉티코스메틱,202506100900,20250611,346,480,38.35,2890,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
215600,신라젠,202311270900,20231128,4305,5971,38.32,232,1,140,35.0,60.0,0.0,15.0,30.0,0.0,0.0
460470,아이빔테크놀로지,202412030900,20241204,4045,5610,38.31,247,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
192250,케이사인,202403260900,20240327,12410,17210,38.3,80,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
277070,린드먼아시아,202401110900,20240112,5120,7100,38.29,195,1,150,35.0,60.0,10.0,15.0,30.0,0.0,0.0
177830,파버나인,202309200900,20230921,4025,5580,38.25,248,1,129,35.0,60.0,9.8,15.0,10.0,0.0,0.0
453450,그리드위즈,202504100900,20250411,13050,18090,38.24,76,1,115,30.04,50.0,10.0,15.0,10.0,0.0,0.0
043100,알파AI,202510160900,20251017,1670,2315,38.24,598,1,115,35.0,60.0,10.0,15.0,10.0,0.0,-15.0
149300,아퓨어스,202308140900,20230817,518,718,38.23,1930,3,132,47.87,50.0,10.0,15.0,10.0,0.0,0.0
045660,에이텍,202504010900,20250402,28650,39700,38.19,34,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
069540,빛과전자,202501220900,20250123,956,1324,38.11,1046,1,110,35.0,50.0,0.0,15.0,10.0,0.0,0.0
250930,예선테크,202510270900,20251028,430,595,37.99,2325,1,112,35.0,60.0,2.86,15.0,10.0,0.0,-10.0
009440,KC그린홀딩스,202311130900,20231115,2725,3770,37.97,366,2,110,70.0,10.0,0.0,0.0,30.0,0.0,0.0
199820,제일일렉트릭,202501100900,20250113,9250,12790,37.89,108,3,120,35.0,60.0,0.0,15.0,10.0,0.0,0.0
025950,동신건설,202504010900,20250402,47300,65400,37.88,21,1,130,35.0,60.0,10.0,15.0,10.0,0.0,0.0
224110,에이텍모빌리티,202412090900,20241210,20000,27650,37.87,50,1,110,35.0,60.0,0.82,15.0,10.0,0.0,-10.0
412350,레이저쎌,202401250900,20240130,8582,11863,37.85,116,5,115,20.14,60.0,10.0,15.0,10.0,0.0,0.0
241690,유니테크노,202511110900,20251112,3100,4285,37.84,322,1,120,35.0,50.0,10.0,15.0,10.0,0.0,0.0
009730,이렘,202401080900,20240110,2748,3798,37.83,363,2,135,41.61,60.0,8.57,15.0,10.0,0.0,0.0
