code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days,composite_score,score_a,score_b,score_c,score_d,score_e,score_f,score_penalty
043100,알파AI,202312270900,20231228,2729,3125,14.19,366,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
192250,케이사인,202408060900,20240807,8260,9450,14.09,121,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
156100,엘앤케이바이오,202303170900,20230320,5771,6599,14.03,173,3,115,70.0,30.0,25.0,0.0,0.0,0.0,-10.0
089890,코세스,202604010900,20260402,19960,22800,13.91,50,1,95,50.0,55.0,0.0,0.0,0.0,0.0,-10.0
399720,가온칩스,202405280900,20240529,75900,86300,13.39,13,1,90,50.0,0.0,15.0,25.0,0.0,0.0,0.0
254490,미래반도체,202407310900,20240801,12230,13900,13.34,81,1,100,70.0,30.0,0.0,0.0,0.0,0.0,0.0
089890,코세스,202412110900,20241212,6130,6960,13.22,163,1,120,70.0,30.0,5.0,25.0,0.0,0.0,-10.0
028300,HLB,202301060900,20230109,26468,29997,13.02,37,3,107,43.0,30.0,5.0,25.0,4.0,0.0,0.0
086820,바이오솔루션,202402020900,20240205,5121,5788,12.71,195,3,99,50.0,30.0,15.0,0.0,4.0,0.0,0.0
000040,KR모터스,202303170900,20230320,1304,1472,12.57,766,3,130,70.0,30.0,30.0,0.0,0.0,0.0,0.0
004380,삼익THK,202604140900,20260415,10630,12000,12.57,94,1,152,70.0,52.19,30.0,0.0,0.0,0.0,0.0
205500,넥써쓰,202310110900,20231012,1090,1230,12.53,917,1,154,70.0,30.0,25.0,25.0,4.0,0.0,0.0
038110,에코플라스틱,202301060900,20230109,2729,3077,12.44,366,3,145,60.0,30.0,30.0,25.0,0.0,0.0,0.0
419540,비스토스,202412100900,20241211,1419,1600,12.44,704,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
254490,미래반도체,202303140900,20230315,15090,17010,12.41,66,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
495900,에이엠시지,202502120900,20250213,14400,16200,12.19,69,1,115,70.0,30.0,25.0,0.0,0.0,0.0,-10.0
425420,티에프이,202407040900,20240705,27900,31350,12.05,35,1,140,60.0,30.0,25.0,25.0,0.0,0.0,0.0
009620,삼보산업,202412060900,20241209,1309,1470,11.99,763,3,130,60.0,15.0,30.0,25.0,0.0,0.0,0.0
035080,그래디언트,202502140900,20250217,11020,12370,11.94,90,3,124,60.0,30.0,30.0,0.0,4.0,0.0,0.0
092040,아미코젠,202412100900,20241211,3075,3450,11.88,325,1,109,60.0,30.0,15.0,0.0,4.0,0.0,0.0
012210,삼미금속,202601090900,20260112,7560,8480,11.86,132,3,121,50.0,47.64,30.0,0.0,4.0,0.0,-10.0
261780,차백신연구소,202501060900,20250107,2960,3320,11.85,337,1,100,60.0,0.0,15.0,25.0,0.0,0.0,0.0
156100,엘앤케이바이오,202311020900,20231103,7310,8190,11.73,136,1,120,60.0,30.0,15.0,25.0,0.0,0.0,-10.0
224060,더코디,202402070900,20240208,5840,6540,11.67,171,1,109,50.0,30.0,25.0,0.0,4.0,0.0,0.0
000040,KR모터스,202412060900,20241209,393,440,11.65,2544,3,94,70.0,15.0,5.0,0.0,4.0,0.0,0.0
115180,큐리언트,202310240900,20231025,2951,3299,11.48,338,1,120,70.0,30.0,30.0,0.0,0.0,0.0,-10.0
361570,알비더블유,202311020900,20231103,3480,3890,11.47,287,1,145,60.0,30.0,30.0,25.0,0.0,0.0,0.0
348030,모비릭스,202310240900,20231025,7180,8020,11.39,139,1,104,45.0,0.0,30.0,25.0,4.0,0.0,0.0
227610,아우딘퓨쳐스,202503120900,20250313,860,960,11.32,1162,1,129,70.0,30.0,25.0,0.0,4.0,0.0,0.0
301300,바이브컴퍼니,202411190900,20241120,3450,3850,11.28,289,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
065530,와이어블,202403210900,20240322,1829,2040,11.23,546,1,119,60.0,0.0,30.0,25.0,4.0,0.0,0.0
039840,디오,202408060900,20240807,16500,18400,11.2,60,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
351320,넥사다이내믹스,202509180900,20250919,1376,1532,11.03,726,1,95,70.0,0.0,0.0,25.0,0.0,0.0,0.0
047560,이스트소프트,202310240900,20231025,12430,13830,10.95,80,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
028300,HLB,202405280900,20240529,56700,63000,10.8,17,1,130,70.0,30.0,30.0,0.0,0.0,0.0,0.0
079370,제우스,202407310900,20240801,13500,15000,10.8,74,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
276040,스코넥,202506230900,20250624,2430,2700,10.8,411,1,100,70.0,30.0,0.0,0.0,0.0,0.0,0.0
088290,이원컴포텍,202401080900,20240109,1710,1899,10.74,584,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
389140,포바이포,202310060900,20231010,6373,7070,10.63,156,4,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
052300,오션인더블유,202603200900,20260323,1920,2130,10.63,520,3,152,70.0,25.0,30.0,25.0,2.0,0.0,0.0
399720,가온칩스,202511250900,20251126,43500,48200,10.5,22,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
063170,서울옥션,202409020900,20240903,6580,7290,10.48,151,1,105,50.0,15.0,15.0,25.0,0.0,0.0,0.0
253590,네오셈,202409090900,20240910,7520,8320,10.33,132,1,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
052300,오션인더블유,202306300900,20230703,3250,3590,10.15,307,3,130,70.0,30.0,30.0,0.0,0.0,0.0,0.0
318160,셀바이오휴먼텍,202605200900,20260521,5980,6600,10.06,167,1,103,53.0,30.0,30.0,0.0,0.0,0.0,-10.0
001820,삼화콘덴서,202305020900,20230503,41350,45600,9.97,24,1,124,60.0,30.0,30.0,0.0,4.0,0.0,0.0
333620,엔시스,202309270900,20231004,10610,11700,9.97,94,7,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
432430,와이랩,202412100900,20241211,3710,4090,9.94,269,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
330860,네패스아크,202412100900,20241211,8790,9690,9.93,113,1,124,60.0,30.0,5.0,25.0,4.0,0.0,0.0
009620,삼보산업,202604130900,20260414,958,1056,9.92,1043,1,145,70.0,55.0,30.0,0.0,0.0,0.0,-10.0
205500,넥써쓰,202503180900,20250319,2705,2980,9.86,369,1,105,60.0,30.0,15.0,0.0,0.0,0.0,0.0
361570,알비더블유,202309220900,20230925,4185,4610,9.85,238,3,99,50.0,30.0,15.0,0.0,4.0,0.0,0.0
254490,미래반도체,202411150900,20241118,11730,12920,9.84,85,3,94,60.0,30.0,0.0,0.0,4.0,0.0,0.0
072470,우리산업홀딩스,202412100900,20241211,2085,2295,9.77,479,1,119,70.0,30.0,15.0,0.0,4.0,0.0,0.0
330860,네패스아크,202408060900,20240807,14000,15400,9.69,71,1,133,70.0,48.87,15.0,0.0,0.0,0.0,0.0
025870,신라에스지,202507010900,20250702,5710,6280,9.68,175,1,120,60.0,30.0,30.0,0.0,0.0,0.0,0.0
064550,바이오니아,202605190900,20260520,9510,10460,9.68,105,1,145,60.0,55.0,30.0,0.0,0.0,0.0,0.0
252990,샘씨엔에스,202409120900,20240913,5050,5550,9.59,198,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
351320,넥사다이내믹스,202404120900,20240415,2175,2390,9.58,459,3,155,70.0,30.0,30.0,25.0,0.0,0.0,0.0
109820,진매트릭스,202303140900,20230315,3340,3670,9.57,299,1,130,70.0,30.0,30.0,0.0,0.0,0.0,0.0
025950,동신건설,202508040900,20250805,18660,20500,9.55,53,1,134,70.0,30.0,15.0,25.0,4.0,0.0,-10.0
192250,케이사인,202412100900,20241211,6510,7150,9.53,153,1,119,70.0,30.0,15.0,0.0,4.0,0.0,0.0
001820,삼화콘덴서,202308010900,20230802,39200,43050,9.52,25,1,105,60.0,30.0,15.0,0.0,0.0,0.0,0.0
210120,캔버스엔,202604170900,20260420,1385,1521,9.51,722,3,115,43.0,43.16,25.0,0.0,4.0,0.0,0.0
009730,이렘,202602040900,20260205,593,651,9.47,1686,1,116,70.0,19.54,0.0,25.0,2.0,0.0,0.0
361570,알비더블유,202411140900,20241115,1950,2140,9.44,512,1,103,53.0,55.0,5.0,0.0,0.0,0.0,-10.0
257720,실리콘투,202412030900,20241204,25100,27500,9.26,39,1,100,60.0,15.0,0.0,25.0,0.0,0.0,0.0
076080,웰크론한텍,202404180900,20240419,1999,2190,9.25,500,1,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
052300,오션인더블유,202412270900,20241230,2740,3000,9.18,364,3,137,63.0,30.0,15.0,25.0,4.0,0.0,0.0
078140,대봉엘에스,202601200900,20260121,10550,11550,9.17,94,1,134,60.0,55.0,15.0,0.0,4.0,0.0,0.0
079370,제우스,202301060900,20230109,7766,8499,9.13,128,3,124,60.0,30.0,30.0,0.0,4.0,0.0,0.0
194480,데브시스터즈,202308070900,20230808,35050,38350,9.11,28,1,95,70.0,0.0,0.0,25.0,0.0,0.0,0.0
361570,알비더블유,202605130900,20260514,1765,1931,9.1,566,1,109,50.0,55.0,0.0,0.0,4.0,0.0,0.0
099220,SDN,202403180900,20240319,1084,1185,9.01,922,1,130,60.0,55.0,15.0,0.0,0.0,0.0,0.0
305090,마이크로디지탈,202604010900,20260402,5810,6350,8.99,172,1,155,70.0,55.0,5.0,25.0,0.0,0.0,0.0
445090,에이직랜드,202408080900,20240809,27500,30050,8.97,36,1,100,45.0,30.0,25.0,0.0,0.0,0.0,0.0
277880,티에스아이,202408010900,20240802,6260,6840,8.96,159,1,105,70.0,30.0,5.0,0.0,0.0,0.0,0.0
034120,SBS,202504010900,20250402,17370,18960,8.85,57,1,100,70.0,30.0,0.0,0.0,0.0,0.0,0.0
033170,시그네틱스,202412100900,20241211,657,717,8.83,1522,1,119,70.0,30.0,15.0,0.0,4.0,0.0,0.0
076080,웰크론한텍,202407120900,20240715,1558,1700,8.81,641,3,93,63.0,0.0,5.0,25.0,0.0,0.0,0.0
199550,레이저옵텍,202605080900,20260511,4505,4915,8.8,221,3,123,60.0,33.15,30.0,0.0,0.0,0.0,0.0
160550,NEW,202412100900,20241211,1980,2160,8.79,505,1,109,50.0,30.0,25.0,0.0,4.0,0.0,0.0
363250,진시스템,202310270900,20231030,12650,13800,8.79,79,3,105,70.0,30.0,5.0,0.0,0.0,0.0,0.0
149950,아바텍,202412110900,20241212,7630,8320,8.74,131,1,130,70.0,30.0,5.0,25.0,0.0,0.0,0.0
068330,일신바이오,202412100900,20241211,953,1039,8.72,1049,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
227610,아우딘퓨쳐스,202407020900,20240703,1640,1788,8.72,609,1,95,50.0,30.0,15.0,0.0,0.0,0.0,0.0
234100,폴라리스세원,202411270900,20241128,1136,1238,8.68,880,1,125,70.0,0.0,30.0,25.0,0.0,0.0,0.0
261780,차백신연구소,202404180900,20240419,4580,4990,8.65,218,1,110,50.0,30.0,30.0,0.0,0.0,0.0,0.0
099220,SDN,202504010900,20250402,974,1061,8.63,1026,1,99,60.0,30.0,5.0,0.0,4.0,0.0,0.0
310870,디와이씨,202510150900,20251016,1156,1259,8.61,865,1,109,60.0,15.0,5.0,25.0,4.0,0.0,0.0
088390,이녹스,202412100900,20241211,6540,7120,8.57,152,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
000040,KR모터스,202502210900,20250224,395,430,8.56,2531,3,130,60.0,15.0,30.0,25.0,0.0,0.0,0.0
088290,이원컴포텍,202305040900,20230508,5200,5660,8.54,192,4,94,60.0,30.0,0.0,0.0,4.0,0.0,0.0
047920,HLB제약,202405270900,20240528,17740,19300,8.49,56,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
217500,러셀,202508120900,20250813,1673,1820,8.48,597,1,139,50.0,30.0,30.0,25.0,4.0,0.0,0.0
030960,양지사,202602060900,20260209,7860,8550,8.48,127,3,110,43.0,40.0,25.0,0.0,2.0,0.0,0.0
028300,HLB,202405240900,20240527,47350,51500,8.46,21,3,119,55.0,30.0,30.0,0.0,4.0,0.0,0.0
217500,러셀,202408070900,20240808,1781,1937,8.46,561,1,150,70.0,55.0,25.0,0.0,0.0,0.0,0.0
950160,코오롱티슈진,202402080900,20240213,9140,9940,8.45,109,5,100,50.0,30.0,30.0,0.0,0.0,0.0,-10.0
039830,오로라,202601050900,20260106,14200,15440,8.43,70,1,149,60.0,55.0,5.0,25.0,4.0,0.0,0.0
101000,KS인더스트리,202604170900,20260420,870,946,8.43,1149,3,90,50.0,25.0,15.0,0.0,0.0,0.0,0.0
205500,넥써쓰,202310170900,20231018,1139,1238,8.39,877,1,140,70.0,30.0,15.0,25.0,0.0,0.0,0.0
092870,엑시콘,202409090900,20240910,10010,10880,8.39,99,1,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
227610,아우딘퓨쳐스,202303150900,20230316,1416,1539,8.38,706,1,119,60.0,30.0,0.0,25.0,4.0,0.0,0.0
445090,에이직랜드,202409090900,20240910,24850,27000,8.35,40,1,105,20.0,55.0,5.0,25.0,0.0,0.0,0.0
351320,넥사다이내믹스,202308090900,20230810,2895,3145,8.33,345,1,97,63.0,0.0,5.0,25.0,4.0,0.0,0.0
224060,더코디,202511060900,20251107,2550,2770,8.32,392,1,134,70.0,30.0,30.0,0.0,4.0,0.0,0.0
301300,바이브컴퍼니,202408010900,20240802,4540,4930,8.29,220,1,140,70.0,30.0,15.0,25.0,0.0,0.0,0.0
042520,한스바이오메드,202601230900,20260126,23900,25950,8.27,41,3,92,50.0,25.0,15.0,0.0,2.0,0.0,0.0
036620,감성코퍼레이션,202402140900,20240215,2535,2750,8.18,394,1,139,60.0,30.0,30.0,25.0,4.0,0.0,-10.0
261780,차백신연구소,202412100900,20241211,2840,3080,8.15,352,1,129,70.0,30.0,25.0,0.0,4.0,0.0,0.0
466100,클로봇,202604080900,20260409,42350,45900,8.08,23,1,122,60.0,47.59,25.0,0.0,0.0,0.0,-10.0
264850,이랜시스,202604010900,20260402,5730,6210,8.07,174,1,115,60.0,55.0,0.0,0.0,0.0,0.0,0.0
001820,삼화콘덴서,202412100900,20241211,23350,25300,8.05,42,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
204840,지엘팜텍,202406270900,20240628,1011,1095,8.01,989,1,119,70.0,30.0,15.0,0.0,4.0,0.0,0.0
054780,키이스트,202601120900,20260113,3130,3390,8.0,319,1,120,70.0,25.0,0.0,25.0,0.0,0.0,0.0
0082N0,카나프테라퓨틱스,202605140900,20260515,27850,30150,7.96,35,1,105,60.0,55.0,0.0,0.0,0.0,0.0,-10.0
310210,보로노이,202311020900,20231103,35100,38000,7.96,28,1,100,70.0,15.0,0.0,25.0,0.0,0.0,-10.0
065440,이루온,202407290900,20240730,1368,1481,7.96,730,1,130,70.0,30.0,5.0,25.0,0.0,0.0,0.0
189860,서전기전,202307100900,20230711,5450,5900,7.95,183,1,100,70.0,30.0,0.0,0.0,0.0,0.0,0.0
160550,NEW,202408070900,20240808,2365,2560,7.94,422,1,105,70.0,30.0,5.0,0.0,0.0,0.0,0.0
160550,NEW,202511200900,20251121,2005,2170,7.93,498,1,104,70.0,0.0,5.0,25.0,4.0,0.0,0.0
406820,뷰티스킨,202603240900,20260325,1908,2065,7.93,524,1,100,45.0,25.0,5.0,25.0,0.0,0.0,0.0
363250,진시스템,202506200900,20250623,8760,9480,7.92,114,3,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
363250,진시스템,202403110900,20240312,6100,6600,7.9,163,1,155,70.0,30.0,30.0,25.0,0.0,0.0,0.0
033640,네패스,202408060900,20240807,10000,10820,7.9,100,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
099220,SDN,202310060900,20231010,1140,1233,7.86,877,4,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
065530,와이어블,202412100900,20241211,1156,1250,7.83,865,1,109,60.0,30.0,15.0,0.0,4.0,0.0,0.0
009620,삼보산업,202406260900,20240627,2651,2866,7.81,377,1,120,70.0,0.0,25.0,25.0,0.0,0.0,0.0
301300,바이브컴퍼니,202509020900,20250903,4395,4750,7.78,227,1,140,60.0,30.0,25.0,25.0,0.0,0.0,0.0
052400,코나아이,202407120900,20240715,14620,15800,7.77,68,3,119,70.0,15.0,15.0,25.0,4.0,0.0,-10.0
043100,알파AI,202407030900,20240704,1951,2108,7.75,512,1,134,70.0,30.0,30.0,0.0,4.0,0.0,0.0
330860,네패스아크,202311020900,20231103,17900,19340,7.74,55,1,120,60.0,30.0,5.0,25.0,0.0,0.0,0.0
310210,보로노이,202411250900,20241126,81000,87500,7.72,12,1,95,50.0,30.0,25.0,0.0,0.0,0.0,-10.0
254490,미래반도체,202412100900,20241211,9620,10390,7.7,103,1,109,70.0,30.0,5.0,0.0,4.0,0.0,0.0
122310,제노레이,202408060900,20240807,5500,5940,7.7,181,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
389140,포바이포,202510130900,20251014,10010,10810,7.69,99,1,105,50.0,30.0,25.0,0.0,0.0,0.0,0.0
252990,샘씨엔에스,202411150900,20241118,4030,4350,7.64,248,3,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
119830,아이텍,202412030900,20241204,4680,5050,7.61,213,1,127,53.0,30.0,15.0,25.0,4.0,0.0,0.0
205500,넥써쓰,202304040900,20230405,2600,2805,7.58,384,1,104,70.0,30.0,0.0,0.0,4.0,0.0,0.0
267320,나인테크,202407260900,20240729,2500,2695,7.5,400,3,105,70.0,30.0,5.0,0.0,0.0,0.0,0.0
140860,파크시스템스,202407240900,20240725,163000,175700,7.49,6,1,95,50.0,30.0,15.0,0.0,0.0,0.0,0.0
072470,우리산업홀딩스,202408090900,20240812,3015,3250,7.49,331,3,129,70.0,30.0,25.0,0.0,4.0,0.0,0.0
365590,하이딥,202604080900,20260409,1865,2010,7.47,536,1,115,60.0,55.0,0.0,0.0,0.0,0.0,0.0
294140,레몬,202603250900,20260326,2965,3195,7.46,337,1,124,70.0,25.0,0.0,25.0,4.0,0.0,0.0
069330,유아이디,202511170900,20251118,1059,1141,7.44,944,1,133,70.0,13.78,25.0,25.0,0.0,0.0,0.0
088390,이녹스,202311020900,20231103,20050,21600,7.43,49,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
425420,티에프이,202408090900,20240812,19500,21000,7.39,51,3,115,70.0,30.0,25.0,0.0,0.0,0.0,-10.0
246720,아스타,202410160900,20241017,4485,4830,7.39,222,1,110,60.0,30.0,30.0,0.0,0.0,0.0,-10.0
355390,크라우드웍스,202512290900,20251230,3250,3500,7.39,307,1,106,60.0,52.82,0.0,0.0,4.0,0.0,-10.0
052300,오션인더블유,202412120900,20241213,3000,3230,7.37,333,1,115,70.0,30.0,15.0,0.0,0.0,0.0,0.0
037400,우리엔터프라이즈,202412110900,20241212,1005,1082,7.36,995,1,125,70.0,30.0,25.0,0.0,0.0,0.0,0.0
047080,한빛소프트,202307130900,20230714,2490,2680,7.33,401,1,119,70.0,30.0,15.0,0.0,4.0,0.0,0.0
089980,상아프론테크,202411250900,20241126,18230,19620,7.32,54,1,125,70.0,30.0,0.0,25.0,0.0,0.0,0.0
340930,유일에너테크,202603250900,20260326,790,850,7.29,1265,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
263720,디앤씨미디어,202506020900,20250604,16100,17320,7.28,62,2,102,60.0,0.0,15.0,25.0,2.0,0.0,0.0
399720,가온칩스,202409090900,20240910,38250,41150,7.28,26,1,90,60.0,30.0,0.0,0.0,0.0,0.0,0.0
058470,리노공업,202407310900,20240801,39099,42042,7.23,25,1,94,60.0,30.0,0.0,0.0,4.0,0.0,0.0
299900,위지윅스튜디오,202406180900,20240619,1743,1874,7.22,573,1,104,70.0,0.0,30.0,0.0,4.0,0.0,0.0
376930,노을,202402060900,20240207,2889,3106,7.21,346,1,103,63.0,0.0,15.0,25.0,0.0,0.0,0.0
025440,DH오토웨어,202603250900,20260326,772,830,7.21,1295,1,140,70.0,55.0,15.0,0.0,0.0,0.0,0.0
399720,가온칩스,202411150900,20241118,32700,35150,7.19,30,3,95,50.0,30.0,15.0,0.0,0.0,0.0,0.0
092040,아미코젠,202410170900,20241018,4010,4310,7.18,249,1,119,60.0,30.0,25.0,0.0,4.0,0.0,0.0
317330,덕산테코피아,202504100900,20250411,18840,20250,7.18,53,1,130,70.0,30.0,5.0,25.0,0.0,0.0,0.0
204840,지엘팜텍,202509230900,20250924,1083,1164,7.18,923,1,155,60.0,40.0,30.0,25.0,0.0,0.0,0.0
351320,넥사다이내믹스,202406200900,20240621,1540,1655,7.17,649,1,130,70.0,30.0,30.0,0.0,0.0,0.0,0.0
458650,성우,202506160900,20250617,11930,12820,7.16,83,1,103,63.0,0.0,15.0,25.0,0.0,0.0,0.0
363250,진시스템,202507030900,20250704,6180,6640,7.14,161,1,134,70.0,30.0,30.0,0.0,4.0,0.0,0.0
361570,알비더블유,202408060900,20240807,2285,2455,7.14,437,1,140,70.0,30.0,25.0,25.0,0.0,0.0,-10.0
009620,삼보산업,202409240900,20240925,2140,2299,7.13,467,1,104,60.0,0.0,15.0,25.0,4.0,0.0,0.0
351320,넥사다이내믹스,202405230900,20240524,1860,1998,7.12,537,1,100,70.0,0.0,5.0,25.0,0.0,0.0,0.0
189860,서전기전,202409120900,20240913,4250,4565,7.11,235,1,105,50.0,30.0,0.0,25.0,0.0,0.0,0.0
