code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days,composite_score,score_a,score_b,score_c,score_d,score_e,score_f,score_penalty
299900,위지윅스튜디오,202304120900,20230413,3603,3698,2.35,277,1,93,57.02,0.0,9.0,15.0,12.0,0.0,0.0
101360,에코앤드림,202506250900,20250703,21200,21750,2.31,47,8,94,59.8,0.0,2.0,17.33,15.0,0.0,0.0
002630,오리엔트바이오,202510200900,20251027,552,566,2.25,1811,7,100,61.88,0.0,2.0,25.0,12.0,0.0,0.0
352940,인바이오,202409240900,20240926,2210,2265,2.2,452,2,98,60.82,0.0,6.0,25.0,7.0,0.0,0.0
002880,디와이에이,202604140900,20260429,900,922,2.16,1111,15,103,57.75,0.0,6.0,25.0,15.0,0.0,0.0
060260,뉴보텍,202412230900,20241226,1147,1175,2.15,871,3,94,52.24,0.0,2.0,25.0,15.0,0.0,0.0
088290,이원컴포텍,202302030900,20230209,7000,7170,2.14,142,6,91,58.26,0.0,6.0,15.0,12.0,0.0,0.0
104200,NHN벅스,202604130900,20260414,4005,4100,2.09,249,1,91,40.0,0.0,21.0,25.0,15.0,0.0,-10.0
122990,와이솔,202308240900,20230922,6170,6310,1.98,162,29,91,60.11,0.0,9.0,15.0,7.0,0.0,0.0
363250,진시스템,202501140900,20250117,9760,9980,1.97,102,3,96,53.77,0.0,21.0,15.0,7.0,0.0,0.0
299900,위지윅스튜디오,202311020900,20231103,2475,2530,1.94,404,1,91,63.23,0.0,6.0,15.0,7.0,0.0,0.0
043100,알파AI,202504140900,20250415,1220,1245,1.76,819,1,90,64.78,0.0,6.0,15.0,15.0,0.0,-10.0
053580,웹케시,202409100900,20241011,7100,7240,1.69,140,31,90,62.58,0.0,5.0,15.0,8.0,0.0,0.0
067990,도이치모터스,202308290900,20230914,4865,4960,1.67,205,16,93,57.64,0.0,9.0,15.0,12.0,0.0,0.0
109670,씨싸이트,202604100900,20260417,4885,4980,1.66,204,7,95,62.59,0.0,6.0,25.0,2.0,0.0,0.0
469480,IBKS제24호스팩,202604200900,20260513,2160,2200,1.57,462,23,96,54.31,0.0,20.0,19.75,2.0,0.0,0.0
036120,서울평가정보,202602090900,20260219,1950,1980,1.25,512,10,121,58.78,0.0,23.0,24.22,15.0,0.0,0.0
317330,덕산테코피아,202308180900,20230911,14640,14860,1.22,68,24,90,62.15,0.0,6.0,15.0,7.0,0.0,0.0
472220,신영스팩10호,202501060900,20250220,2060,2090,1.17,485,45,93,59.13,0.0,10.0,15.0,9.0,0.0,0.0
469900,하나31호스팩,202501020900,20250217,1998,2025,1.07,500,46,98,58.35,0.0,10.0,15.0,15.0,0.0,0.0
060590,씨티씨바이오,202511200900,20251126,4815,4880,1.07,207,6,90,56.23,0.0,2.0,25.0,7.0,0.0,0.0
082270,젬백스,202509170900,20250919,49050,49700,1.04,20,2,95,48.49,0.0,17.0,15.0,15.0,0.0,0.0
359090,씨엔알리서치,202604140900,20260428,768,778,1.02,1302,14,96,55.88,0.0,9.0,25.0,7.0,0.0,0.0
131100,티엔엔터테인먼트,202604100900,20260429,1269,1285,0.98,788,19,97,48.47,0.0,15.0,25.0,9.0,0.0,0.0
337930,젝시믹스,202604080900,20260410,4055,4105,0.95,246,2,99,61.0,0.0,6.0,25.0,7.0,0.0,0.0
275630,에스에스알,202408160900,20240822,3305,3345,0.93,302,6,97,62.18,0.0,5.0,15.0,15.0,0.0,0.0
464440,한국제13호스팩,202412190900,20250203,2050,2070,0.69,487,46,94,62.21,0.0,10.0,15.0,7.0,0.0,0.0
221840,하이즈항공,202404240900,20240430,2330,2350,0.58,429,6,91,56.42,0.0,5.0,15.0,15.0,0.0,0.0
096870,엘디티,202512190900,20251230,2400,2420,0.55,416,11,96,59.41,0.0,5.0,25.0,7.0,0.0,0.0
457940,에스케이증권제10호스팩,202412200900,20250203,2060,2075,0.45,485,45,90,58.18,0.0,10.0,15.0,7.0,0.0,0.0
003280,흥아해운,202304120900,20230426,1331,1339,0.32,751,14,91,59.78,0.0,5.0,15.0,12.0,0.0,0.0
272290,이녹스첨단소재,202409240900,20241002,26350,26500,0.29,37,8,91,60.81,0.0,9.0,15.0,7.0,0.0,0.0
206560,덱스터,202507310900,20250818,5840,5870,0.23,171,18,91,64.38,0.0,5.0,15.0,7.0,0.0,0.0
206560,덱스터,202604160900,20260423,2800,2810,0.08,357,7,94,50.0,0.0,12.0,20.83,12.0,0.0,0.0
452980,신한제11호스팩,202409190900,20241104,1949,1955,0.03,513,46,90,53.08,0.0,10.0,15.0,12.0,0.0,0.0
065440,이루온,202509080900,20250909,1601,1605,-0.03,624,1,91,40.0,0.0,21.0,15.0,15.0,0.0,0.0
469900,하나31호스팩,202409250900,20241111,2050,2055,-0.04,487,47,94,56.94,0.0,10.0,20.19,7.0,0.0,0.0
464440,한국제13호스팩,202507170900,20250901,2110,2115,-0.04,473,46,90,49.37,0.0,17.0,15.0,9.0,0.0,0.0
004250,NPC,202510160900,20251021,4080,4090,-0.04,245,5,92,58.16,0.0,10.0,15.0,9.0,0.0,0.0
083660,CSA 코스믹,202403220900,20240328,1248,1250,-0.12,801,6,90,49.55,0.0,17.0,15.0,9.0,0.0,0.0
434480,모니터랩,202604010900,20260403,3330,3335,-0.13,300,2,91,57.67,0.0,9.0,25.0,0.0,0.0,0.0
303810,동국생명과학,202511280900,20251216,3680,3685,-0.14,271,18,91,53.31,0.0,9.0,21.99,7.0,0.0,0.0
388610,지에프씨생명과학,202604140900,20260416,9650,9640,-0.38,103,2,99,61.07,0.0,6.0,25.0,7.0,0.0,0.0
455310,한화플러스제4호스팩,202412120900,20250131,2065,2060,-0.52,484,50,99,55.15,0.0,10.0,25.0,9.0,0.0,0.0
403850,더핑크퐁컴퍼니,202604030900,20260409,16160,16100,-0.65,61,6,92,54.19,0.0,6.0,25.0,7.0,0.0,0.0
192440,슈피겐코리아,202510270900,20251120,22700,22600,-0.72,44,24,94,57.82,0.0,5.0,25.0,7.0,0.0,0.0
471050,대신밸런스제17호스팩,202407050900,20240819,2170,2160,-0.74,460,45,100,54.37,0.0,6.0,25.0,15.0,0.0,0.0
224060,더코디,202308020900,20230809,6260,6230,-0.76,159,7,96,53.13,0.0,21.0,15.0,7.0,0.0,0.0
192250,케이사인,202311020900,20231114,12250,12170,-0.93,81,12,93,62.18,0.0,9.0,15.0,7.0,0.0,0.0
012030,DB,202511110900,20251118,1447,1437,-0.97,691,7,94,40.0,0.0,17.0,25.0,12.0,0.0,0.0
416180,신성에스티,202505200900,20250522,34650,34400,-1.0,28,2,97,54.9,0.0,21.0,10.0,12.0,0.0,0.0
192440,슈피겐코리아,202309010900,20231004,32250,32000,-1.05,31,33,91,59.86,0.0,10.0,15.0,7.0,0.0,0.0
182360,큐브엔터,202604010900,20260416,10300,10210,-1.15,97,15,90,63.1,0.0,2.0,25.0,0.0,0.0,0.0
192250,케이사인,202407220900,20240723,10920,10810,-1.28,91,1,92,53.2,0.0,9.0,15.0,15.0,0.0,0.0
900340,윙입푸드,202601260900,20260202,758,750,-1.33,1319,7,90,54.22,0.0,6.0,25.0,5.0,0.0,0.0
034730,SK,202406100900,20240612,184300,182300,-1.36,5,2,90,39.89,0.0,21.0,15.0,15.0,0.0,0.0
048830,엔피케이,202602020900,20260220,923,913,-1.36,1083,18,91,48.67,0.0,9.0,25.0,9.0,0.0,0.0
207760,미스터블루,202604010900,20260403,1000,989,-1.38,1000,2,90,63.96,0.0,2.0,25.0,0.0,0.0,0.0
011560,세보엠이씨,202408200900,20240829,10230,10100,-1.55,97,9,90,52.67,0.0,14.0,15.0,9.0,0.0,0.0
376930,노을,202508220900,20250825,2120,2093,-1.55,471,3,104,50.0,0.0,14.0,25.0,15.0,0.0,0.0
342870,오아,202512190900,20251226,7920,7810,-1.67,126,7,90,52.27,0.0,6.0,25.0,7.0,0.0,0.0
096870,엘디티,202311020900,20231110,2890,2845,-1.83,346,8,91,62.74,0.0,5.0,15.0,9.0,0.0,0.0
047560,이스트소프트,202512220900,20251224,17180,16910,-1.85,58,2,92,59.81,0.0,6.0,25.0,2.0,0.0,0.0
352700,씨앤투스,202509170900,20250925,2525,2485,-1.86,396,8,93,62.33,0.0,14.0,15.0,2.0,0.0,0.0
464440,한국제13호스팩,202411290900,20241210,2065,2030,-1.97,484,11,90,53.95,0.0,10.0,15.0,12.0,0.0,0.0
002030,아세아,202604280900,20260508,262500,258000,-1.99,3,10,95,50.23,0.0,15.0,23.63,7.0,0.0,0.0
005800,신영와코루,202604100900,20260508,14950,14640,-2.35,66,28,91,52.5,0.0,14.0,25.0,0.0,0.0,0.0
334970,프레스티지바이오로직스,202412160900,20241219,5150,5030,-2.6,194,3,92,61.89,0.0,9.0,15.0,7.0,0.0,0.0
133750,메가엠디,202601270900,20260305,1804,1758,-2.82,554,37,95,40.0,0.0,28.0,15.0,12.0,0.0,0.0
204840,지엘팜텍,202404300900,20240503,1290,1256,-2.91,775,3,90,42.48,0.0,21.0,15.0,12.0,0.0,0.0
096870,엘디티,202409130900,20240925,2390,2325,-2.99,418,12,94,57.86,0.0,5.0,25.0,7.0,0.0,0.0
239610,에이치엘사이언스,202409240900,20240926,15190,14770,-3.04,65,2,98,51.1,0.0,17.0,15.0,15.0,0.0,0.0
204840,지엘팜텍,202405310900,20240605,1184,1150,-3.14,844,5,94,46.04,0.0,14.0,25.0,9.0,0.0,0.0
472220,신영스팩10호,202411050900,20241220,2145,2080,-3.3,466,45,90,40.0,0.0,10.0,25.0,15.0,0.0,0.0
273060,와이즈버즈,202311030900,20231113,1142,1107,-3.34,875,10,91,60.24,0.0,9.0,15.0,7.0,0.0,0.0
006730,서부T&D,202604080900,20260410,13440,13020,-3.4,74,2,100,54.89,0.0,21.0,25.0,0.0,0.0,0.0
009620,삼보산업,202308290900,20230906,5136,4966,-3.58,194,8,91,40.0,0.0,21.0,15.0,15.0,0.0,0.0
065440,이루온,202407300900,20240731,1481,1430,-3.71,675,1,99,50.0,0.0,9.0,25.0,15.0,0.0,0.0
033640,네패스,202311060900,20231110,18200,17410,-4.61,54,4,91,50.0,0.0,14.0,15.0,12.0,0.0,0.0
450950,아스테라시스,202604010900,20260403,11030,10500,-5.07,90,2,94,64.13,0.0,6.0,22.51,2.0,0.0,0.0
355390,크라우드웍스,202604090900,20260410,2485,2365,-5.1,402,1,96,56.02,0.0,6.0,25.0,9.0,0.0,0.0
067000,조이시티,202511280900,20251201,2360,2245,-5.14,423,3,96,49.03,0.0,17.0,15.0,15.0,0.0,0.0
083660,CSA 코스믹,202604170900,20260422,276,262,-5.34,3623,5,94,50.0,0.0,12.0,25.0,7.0,0.0,0.0
016670,디모아,202601020900,20260113,4425,4200,-5.35,225,11,92,54.78,0.0,6.0,25.0,7.0,0.0,0.0
352700,씨앤투스,202509300900,20251021,2535,2405,-5.39,394,21,96,52.58,0.0,14.0,15.0,15.0,0.0,0.0
012030,DB,202405270900,20240610,1422,1346,-5.61,703,14,95,50.0,0.0,5.0,25.0,15.0,0.0,0.0
226340,본느,202508260900,20250902,857,811,-5.63,1166,7,90,64.56,0.0,2.0,15.0,9.0,0.0,0.0
051500,CJ프레시웨이,202604160900,20260424,28750,27200,-5.66,34,8,91,40.0,0.0,27.0,17.42,7.0,0.0,0.0
114450,그린생명과학,202510310900,20251104,2730,2580,-5.76,366,4,97,40.0,0.0,17.0,25.0,15.0,0.0,0.0
334970,프레스티지바이오로직스,202604010900,20260409,2445,2305,-5.99,408,8,100,62.17,0.0,6.0,25.0,7.0,0.0,0.0
363250,진시스템,202501020900,20250107,10970,10330,-6.1,91,5,91,40.0,0.0,21.0,15.0,15.0,0.0,0.0
275630,에스에스알,202402230900,20240308,4610,4320,-6.55,216,14,91,59.61,0.0,10.0,15.0,7.0,0.0,0.0
148930,에이치와이티씨,202510210900,20251030,3850,3585,-7.14,259,9,94,54.19,0.0,10.0,15.0,15.0,0.0,0.0
092870,엑시콘,202408200900,20240823,14520,13520,-7.15,68,3,92,54.67,0.0,6.0,25.0,7.0,0.0,0.0
008370,원풍,202601270900,20260305,4920,4580,-7.17,203,37,104,50.0,0.0,28.0,19.05,7.0,0.0,0.0
495900,에이엠시지,202508080900,20250811,11400,10510,-8.07,87,3,101,60.69,0.0,21.0,22.97,7.0,0.0,-10.0
204840,지엘팜텍,202305030900,20230508,909,834,-8.51,1100,5,91,40.0,0.0,21.0,15.0,15.0,0.0,0.0
900120,씨엑스아이,202601230900,20260219,511,468,-8.67,1956,27,91,61.83,0.0,9.0,5.68,15.0,0.0,0.0
310870,디와이씨,202407190900,20240805,1243,1118,-10.31,804,17,99,58.14,0.0,9.0,25.0,7.0,0.0,0.0
224060,더코디,202307200900,20230721,6760,6070,-10.46,147,1,91,40.0,0.0,21.0,15.0,15.0,0.0,0.0
009620,삼보산업,202412160900,20241217,2890,2560,-11.67,346,1,90,39.6,0.0,21.0,15.0,15.0,0.0,0.0
114450,그린생명과학,202408120900,20240813,3140,2750,-12.67,318,1,92,35.0,0.0,17.0,25.0,15.0,0.0,0.0
263810,상신전자,202407260900,20240805,3460,3000,-13.54,289,10,92,63.69,0.0,5.0,15.0,9.0,0.0,0.0
