code,code_name,buy_date,sell_date,purchase_price,sell_price,sell_rate,holding_amount,holding_days,composite_score,score_a,score_b,score_c,score_d,score_e,score_f,score_penalty
010640,진양폴리,202604080900,20260409,2205,2240,1.3,453,1,118,53.0,50.0,5.0,0.0,0.0,10.0,0.0
021880,메이슨캐피탈,202604170900,20260420,196,199,1.25,5102,3,152,63.0,50.0,5.0,25.0,0.0,9.26,0.0
900340,윙입푸드,202310230900,20231024,790,802,1.24,1265,1,115,25.0,60.0,20.0,0.0,0.0,10.0,0.0
363250,진시스템,202507290900,20250730,5910,6000,1.24,169,1,123,68.0,15.0,5.0,25.0,0.0,10.0,0.0
321260,프로이천,202512260900,20251229,1709,1735,1.24,585,3,144,25.0,60.0,13.0,25.0,4.0,17.0,0.0
039310,세중,202311020900,20231103,1951,1980,1.2,512,1,140,80.0,15.0,5.0,25.0,4.0,11.04,0.0
160550,NEW,202511130900,20251114,2020,2050,1.2,495,1,118,35.0,43.0,5.0,25.0,0.0,10.0,0.0
205500,넥써쓰,202511200900,20251121,2125,2155,1.13,470,1,141,68.0,25.0,13.0,25.0,0.0,10.0,0.0
351320,넥사다이내믹스,202406120900,20240613,1754,1778,1.08,570,1,128,63.0,25.0,5.0,25.0,0.0,10.0,0.0
067990,도이치모터스,202308280900,20230829,4800,4865,1.07,208,1,137,55.0,25.0,25.0,25.0,0.0,7.7,0.0
388610,지에프씨생명과학,202603240900,20260325,9750,9880,1.05,102,1,145,80.0,25.0,5.0,25.0,0.0,10.0,0.0
086900,메디톡스,202404150900,20240416,135700,137500,1.04,7,1,137,68.0,25.0,5.0,25.0,0.0,14.0,0.0
205500,넥써쓰,202511120900,20251113,2310,2340,1.02,432,1,123,68.0,15.0,5.0,25.0,0.0,10.0,0.0
334970,프레스티지바이오로직스,202604150900,20260416,2300,2330,1.02,434,1,117,23.0,40.0,5.0,25.0,4.0,20.0,0.0
047560,이스트소프트,202512180900,20251219,16650,16860,0.98,60,1,117,50.0,50.0,5.0,0.0,0.0,12.04,0.0
006140,피제이전자,202603240900,20260325,6570,6650,0.93,152,1,125,40.0,33.0,13.0,25.0,0.0,14.0,0.0
109820,진매트릭스,202604080900,20260409,1908,1931,0.92,524,1,137,63.0,40.0,5.0,25.0,0.0,4.85,0.0
458610,한국제12호스팩,202412100900,20241211,2090,2115,0.91,478,1,152,80.0,25.0,20.0,25.0,0.0,2.0,0.0
289010,아이스크림에듀,202601260900,20260127,1611,1630,0.9,620,1,130,80.0,25.0,25.0,0.0,0.0,0.58,0.0
170790,파이오링크,202312060900,20231207,10240,10360,0.89,97,1,128,63.0,15.0,5.0,25.0,0.0,20.0,0.0
351870,차이커뮤니케이션,202604010900,20260402,3890,3935,0.87,257,1,130,40.0,50.0,5.0,25.0,0.0,10.0,0.0
012700,리드코프,202601270900,20260128,3585,3625,0.83,278,1,116,63.0,0.0,25.0,25.0,0.0,3.59,0.0
253840,수젠텍,202604080900,20260409,4515,4565,0.82,221,1,140,40.0,60.0,5.0,25.0,0.0,10.0,0.0
123420,위메이드플레이,202603240900,20260325,6610,6680,0.78,151,1,135,63.0,25.0,5.0,25.0,0.0,17.0,0.0
047560,이스트소프트,202407110900,20240712,17650,17830,0.74,56,1,122,25.0,42.45,20.0,25.0,0.0,10.0,0.0
495900,에이엠시지,202508060900,20250807,10000,10100,0.72,100,1,163,80.0,35.0,23.0,25.0,0.0,10.0,-10.0
462980,아이지넷,202508220900,20250825,2505,2530,0.72,399,3,120,80.0,0.0,5.0,25.0,0.0,10.0,0.0
462980,아이지넷,202504030900,20250404,3040,3070,0.7,328,1,118,63.0,25.0,5.0,25.0,0.0,0.0,0.0
160550,NEW,202511170900,20251118,2040,2060,0.7,490,1,149,35.0,50.0,25.0,25.0,4.0,10.0,0.0
007370,진양제약,202603240900,20260325,4560,4605,0.7,219,1,145,63.0,25.0,20.0,25.0,0.0,12.45,0.0
037270,YG PLUS,202604150900,20260416,5140,5190,0.69,194,1,118,35.0,50.0,15.0,25.0,0.0,8.66,-15.0
032800,판타지오,202303280900,20230329,1667,1683,0.68,599,1,119,80.0,0.0,5.0,25.0,0.0,9.0,0.0
003030,세아제강지주,202510290900,20251030,146700,148100,0.67,6,1,120,68.0,0.0,13.0,25.0,0.0,14.0,0.0
088390,이녹스,202409120900,20240913,11620,11730,0.66,86,1,150,65.0,25.0,25.0,25.0,0.0,10.0,0.0
362990,드림인사이트,202603240900,20260325,1492,1506,0.66,670,1,151,68.0,33.0,13.0,25.0,0.0,12.16,0.0
474930,신한제13호스팩,202604200900,20260423,2120,2140,0.66,471,3,129,43.0,59.34,0.0,25.0,0.0,2.16,0.0
065770,CS,202601020900,20260105,776,783,0.62,1288,3,127,55.0,50.0,5.0,0.0,4.0,13.83,0.0
014130,한익스프레스,202601260900,20260127,2780,2805,0.62,359,1,154,80.0,25.0,13.0,25.0,0.0,11.68,0.0
042110,에스씨디,202601220900,20260123,1239,1250,0.61,807,1,124,75.0,40.0,5.0,0.0,0.0,4.0,0.0
462980,아이지넷,202509050900,20250908,2400,2420,0.55,416,3,130,65.0,25.0,5.0,25.0,0.0,10.0,0.0
397810,애드포러스,202603240900,20260325,6070,6120,0.54,164,1,122,53.0,25.0,5.0,25.0,4.0,10.0,0.0
032800,판타지오,202502140900,20250217,503,507,0.51,1988,3,120,40.0,25.0,20.0,25.0,0.0,10.0,0.0
045510,정원엔시스,202601060900,20260107,881,888,0.51,1135,1,136,35.0,60.0,5.0,25.0,0.0,11.96,0.0
040420,정상제이엘에스,202407250900,20240726,6500,6550,0.49,153,1,115,50.0,25.0,5.0,25.0,0.0,10.0,0.0
192250,케이사인,202407290900,20240730,10520,10600,0.48,95,1,159,80.0,25.0,15.0,25.0,0.0,14.0,0.0
084180,수성웹툰,202603100900,20260311,1603,1615,0.47,623,1,116,40.0,40.0,0.0,25.0,2.0,9.77,0.0
276040,스코넥,202308250900,20230828,7218,7271,0.45,138,3,120,65.0,15.0,5.0,25.0,0.0,10.0,0.0
072990,에이치시티,202601190900,20260120,5460,5500,0.45,183,1,123,23.0,50.0,15.0,25.0,4.0,6.58,0.0
067990,도이치모터스,202308100900,20230811,4900,4935,0.43,204,1,131,80.0,0.0,13.0,25.0,4.0,9.04,0.0
032800,판타지오,202308210900,20230822,1262,1271,0.43,792,1,137,80.0,15.0,5.0,25.0,2.0,10.0,0.0
348080,큐라티스,202604290900,20260430,843,849,0.43,1186,1,119,25.0,60.0,5.0,25.0,4.0,10.0,-10.0
046310,백금T&A,202603300900,20260331,2915,2935,0.4,343,1,139,35.0,34.66,25.0,25.0,0.0,20.0,0.0
053980,오상자이엘,202601270900,20260128,3295,3315,0.33,303,1,127,63.0,21.7,8.0,25.0,0.0,10.0,0.0
337930,젝시믹스,202604080900,20260409,4055,4080,0.33,246,1,125,25.0,60.0,13.0,25.0,0.0,10.0,-8.0
086900,메디톡스,202404110900,20240412,133800,134600,0.32,7,1,137,68.0,25.0,5.0,25.0,0.0,14.0,0.0
032800,판타지오,202502180900,20250219,499,502,0.32,2004,1,128,55.0,33.0,5.0,25.0,0.0,10.0,0.0
034120,SBS,202407290900,20240730,16910,17010,0.31,59,1,127,68.0,15.0,5.0,25.0,0.0,14.0,0.0
093920,서원인텍,202601260900,20260127,5130,5160,0.3,194,1,122,40.0,25.0,25.0,25.0,0.0,7.0,0.0
048530,인트론바이오,202504030900,20250404,3480,3500,0.29,287,1,130,40.0,50.0,5.0,25.0,0.0,10.0,0.0
002600,조흥,202604150900,20260416,143700,144500,0.28,6,1,137,35.0,50.0,25.0,25.0,2.0,0.0,0.0
276040,스코넥,202406030900,20240604,4882,4909,0.27,204,1,118,53.0,25.0,5.0,25.0,0.0,10.0,0.0
035760,CJ ENM,202604150900,20260416,54300,54600,0.27,18,1,115,35.0,40.0,0.0,25.0,0.0,15.23,0.0
034120,SBS,202407250900,20240726,16660,16750,0.26,60,1,142,68.0,15.0,20.0,25.0,0.0,14.0,0.0
048530,인트론바이오,202503210900,20250324,3850,3870,0.24,259,3,131,68.0,15.0,13.0,25.0,0.0,10.0,0.0
065530,와이어블,202410040900,20241007,1373,1380,0.23,728,3,116,40.0,25.0,15.0,25.0,0.0,11.9,0.0
076080,웰크론한텍,202411280900,20241129,1171,1177,0.23,853,1,133,68.0,25.0,5.0,25.0,0.0,10.0,0.0
036120,서울평가정보,202602090900,20260210,1950,1960,0.23,512,1,149,50.0,60.0,10.0,25.0,2.0,2.0,0.0
021880,메이슨캐피탈,202604220900,20260423,196,197,0.23,5102,1,123,35.0,50.0,5.0,25.0,0.0,8.66,0.0
021880,메이슨캐피탈,202604240900,20260427,196,197,0.23,5102,3,121,25.0,50.0,13.0,25.0,0.0,8.66,0.0
131760,파인텍,202511260900,20251127,800,804,0.22,1250,1,115,40.0,50.0,13.0,0.0,4.0,8.99,0.0
047080,한빛소프트,202308180900,20230821,2055,2065,0.21,486,3,136,80.0,15.0,0.0,25.0,2.0,14.0,0.0
224060,더코디,202503200900,20250321,3080,3095,0.21,324,1,123,68.0,15.0,5.0,25.0,0.0,10.0,0.0
342870,오아,202511270900,20251128,8170,8210,0.21,122,1,133,68.0,33.0,5.0,25.0,2.0,0.0,0.0
080530,코디,202501030900,20250106,1058,1063,0.19,945,3,115,50.0,50.0,5.0,0.0,0.0,10.0,0.0
276040,스코넥,202508270900,20250828,1691,1699,0.19,591,1,118,55.0,25.0,5.0,25.0,0.0,8.72,0.0
469480,IBKS제24호스팩,202604200900,20260421,2160,2170,0.18,462,1,121,43.0,53.28,25.0,0.0,0.0,0.0,0.0
253840,수젠텍,202604030900,20260406,4520,4540,0.16,221,3,148,50.0,58.87,5.0,25.0,0.0,10.0,0.0
040420,정상제이엘에스,202402160900,20240219,6880,6910,0.15,145,3,132,63.0,25.0,5.0,25.0,4.0,10.0,0.0
038540,상상인,202408220900,20240823,2395,2405,0.14,417,1,127,80.0,0.0,8.0,25.0,0.0,14.0,0.0
462980,아이지넷,202509090900,20250910,2415,2425,0.13,414,1,134,65.0,25.0,5.0,25.0,4.0,10.0,0.0
419540,비스토스,202509170900,20250918,1235,1240,0.12,809,1,122,50.0,20.25,13.0,25.0,0.0,14.0,0.0
003060,에이프로젠바이오로직스,202604100900,20260413,250,251,0.12,4000,3,160,63.0,50.0,20.0,25.0,2.0,10.0,-10.0
034120,SBS,202604100900,20260413,15270,15330,0.11,65,3,122,63.0,50.0,5.0,0.0,0.0,4.23,0.0
